ntips	nhidden	rep	mean_time	median_time	method
128	0	80	8.1007554	7.9847295	tensorphylo
128	0	80	57.8847594	57.083685	hisse
256	0	80	16.8772974	16.479171	tensorphylo
256	0	80	92.6699589	91.302613	hisse
512	0	80	36.4435593	35.0419005	tensorphylo
512	0	80	204.3259354	194.900962	hisse
1024	0	80	73.2301533	68.7471395	tensorphylo
1024	0	80	402.9922062	404.9654665	hisse
32	1	80	3.074344	3.0315195	tensorphylo
32	1	80	30.3257238	30.4654395	hisse
64	1	80	6.1130836	6.0704805	tensorphylo
64	1	80	54.3565495	53.946365	hisse
128	1	80	12.9784844	12.8253125	tensorphylo
128	1	80	96.3182865	95.4254295	hisse
256	1	80	23.5978288	23.0641195	tensorphylo
256	1	80	148.9708883	144.0969395	hisse
512	1	80	48.0653291	46.432295	tensorphylo
512	1	80	331.0790959	325.221963	hisse
1024	1	80	102.82554	97.218175	tensorphylo
1024	1	80	548.5369377	505.787521	hisse
32	2	80	4.0061838	3.972736	tensorphylo
32	2	80	40.2928156	40.081436	hisse
64	2	80	7.1349471	7.060077	tensorphylo
64	2	80	59.4729395	59.3061925	hisse
128	2	80	16.7527025	16.814756	tensorphylo
128	2	80	91.3891681	90.3082195	hisse
256	2	80	29.3660081	29.1914055	tensorphylo
256	2	80	153.123807	156.3547505	hisse
512	2	80	60.3071132	58.927537	tensorphylo
512	2	80	304.2601513	303.8891095	hisse
1024	2	80	132.3949778	127.1228985	tensorphylo
1024	2	80	566.5735593	560.375741	hisse
32	3	80	5.2305586	5.160752	tensorphylo
32	3	80	33.048337	32.3474215	hisse
64	3	80	9.7725099	9.7242775	tensorphylo
64	3	80	57.4638452	57.141536	hisse
128	3	80	19.0607032	18.8018005	tensorphylo
128	3	80	85.9350693	86.582488	hisse
256	3	80	34.9800397	34.8881915	tensorphylo
256	3	80	170.8305959	162.987177	hisse
512	3	80	73.1787434	71.6356715	tensorphylo
512	3	80	299.2847808	297.52511	hisse
1024	3	80	157.109581	151.451991	tensorphylo
1024	3	80	546.1907455	544.0391065	hisse
32	4	80	5.7816355	5.7847515	tensorphylo
32	4	80	35.6696023	34.540368	hisse
64	4	80	13.5000249	13.5059535	tensorphylo
64	4	80	55.1455002	54.3424045	hisse
128	4	80	20.563263	20.515129	tensorphylo
128	4	80	79.6730655	80.3079505	hisse
256	4	80	44.2801435	43.941914	tensorphylo
256	4	80	150.4185901	142.8467265	hisse
512	4	80	92.5960605	91.8865555	tensorphylo
512	4	80	299.4713349	297.4268535	hisse
1024	4	80	179.8694108	173.493345	tensorphylo
1024	4	80	560.1617907	568.7759645	hisse
32	5	80	6.0693735	6.027779	tensorphylo
32	5	80	37.2091851	37.0325325	hisse
64	5	80	12.5726418	12.625991	tensorphylo
64	5	80	57.9715687	57.188235	hisse
128	5	80	25.4312914	25.388676	tensorphylo
128	5	80	88.9103573	84.8622305	hisse
256	5	80	51.91174	51.711127	tensorphylo
256	5	80	149.4543521	149.9777335	hisse
512	5	80	99.2022634	97.8233965	tensorphylo
512	5	80	295.6000247	286.7634915	hisse
1024	5	80	203.8133247	197.855791	tensorphylo
1024	5	80	557.0855156	549.3218335	hisse
32	6	80	7.237935	7.2136015	tensorphylo
32	6	80	29.86563	28.839933	hisse
64	6	80	15.6575228	15.445766	tensorphylo
64	6	80	52.6104456	51.9686275	hisse
128	6	80	29.2346892	28.960473	tensorphylo
128	6	80	97.5657853	97.4218835	hisse
256	6	80	54.8837562	54.6576535	tensorphylo
256	6	80	146.1754263	149.812237	hisse
512	6	80	117.5379636	115.475229	tensorphylo
512	6	80	318.6406307	312.096182	hisse
1024	6	80	241.0712342	235.372267	tensorphylo
1024	6	80	532.3322453	540.2443925	hisse
32	7	80	11.6910844	11.6394695	tensorphylo
32	7	80	35.0599856	33.8240365	hisse
64	7	80	16.8729514	16.8200245	tensorphylo
64	7	80	55.0392118	53.8300275	hisse
128	7	80	37.6151302	37.5634415	tensorphylo
128	7	80	84.4074011	84.0778185	hisse
256	7	80	62.6852731	62.083799	tensorphylo
256	7	80	152.0426616	147.71808	hisse
512	7	80	130.7610868	129.728633	tensorphylo
512	7	80	284.0923743	289.201659	hisse
1024	7	80	266.1180686	260.5384565	tensorphylo
1024	7	80	544.3694804	543.6314435	hisse
32	8	80	9.9390232	9.8956985	tensorphylo
32	8	80	35.2123416	36.288157	hisse
64	8	80	19.9181936	19.923048	tensorphylo
64	8	80	58.6297991	57.147563	hisse
128	8	80	40.3561483	40.3944095	tensorphylo
128	8	80	86.7088295	86.5236735	hisse
256	8	80	74.6031203	74.3423685	tensorphylo
256	8	80	154.1534687	154.3840035	hisse
512	8	80	150.5590397	149.7197205	tensorphylo
512	8	80	281.7722417	273.270904	hisse
1024	8	80	319.8427384	313.497603	tensorphylo
1024	8	80	547.226426	526.13824	hisse
32	9	80	9.1846765	9.1389615	tensorphylo
32	9	80	37.353706	36.801764	hisse
64	9	80	22.9129156	22.8447695	tensorphylo
64	9	80	52.3992423	51.382963	hisse
128	9	80	41.9686127	42.1388775	tensorphylo
128	9	80	89.6276031	88.952493	hisse
256	9	80	86.7586445	86.967437	tensorphylo
256	9	80	161.8645642	151.0406995	hisse
512	9	80	157.6687103	156.665141	tensorphylo
512	9	80	296.4912171	296.80351	hisse
1024	9	80	342.6868478	335.5102365	tensorphylo
1024	9	80	555.0494228	546.391051	hisse
32	0	81	2.185874	2.1714625	tensorphylo
32	0	81	25.340624	24.370072	hisse
64	0	81	4.3036019	4.255349	tensorphylo
64	0	81	37.208074	37.1191655	hisse
128	0	81	10.1587832	9.780468	tensorphylo
128	0	81	61.9257399	61.4832105	hisse
256	0	81	16.9673539	16.5635285	tensorphylo
256	0	81	106.5512469	106.974945	hisse
512	0	81	34.9630985	33.4404405	tensorphylo
512	0	81	209.2175757	223.0897535	hisse
1024	0	81	75.4331366	69.1211005	tensorphylo
1024	0	81	397.6285657	398.461862	hisse
32	1	81	4.0918574	4.0749695	tensorphylo
32	1	81	37.2250644	35.8679275	hisse
64	1	81	6.2946234	6.257092	tensorphylo
64	1	81	54.2999654	53.0905925	hisse
128	1	81	13.3553728	13.1482695	tensorphylo
128	1	81	89.7524358	86.230708	hisse
256	1	81	24.3221717	23.6591115	tensorphylo
256	1	81	171.406199	164.4521275	hisse
512	1	81	50.1601421	48.5464805	tensorphylo
512	1	81	289.6045373	286.7044925	hisse
1024	1	81	107.489413	101.493491	tensorphylo
1024	1	81	549.3881838	533.8995195	hisse
32	2	81	3.6135965	3.613084	tensorphylo
32	2	81	39.2389065	38.2189905	hisse
64	2	81	8.0334703	7.947686	tensorphylo
64	2	81	55.8978543	55.4694535	hisse
128	2	81	14.3341576	14.1779845	tensorphylo
128	2	81	82.1409293	81.423745	hisse
256	2	81	32.4053996	32.213782	tensorphylo
256	2	81	175.5695112	174.590218	hisse
512	2	81	63.1918732	61.5645135	tensorphylo
512	2	81	314.353314	312.91979	hisse
1024	2	81	129.0290746	123.011439	tensorphylo
1024	2	81	581.4290893	575.9705625	hisse
32	3	81	3.5705424	3.5343845	tensorphylo
32	3	81	34.3625797	33.4871395	hisse
64	3	81	9.807241	9.8633905	tensorphylo
64	3	81	57.4699993	58.143781	hisse
128	3	81	20.7603336	20.693356	tensorphylo
128	3	81	96.9313882	95.6439185	hisse
256	3	81	39.4681006	38.426225	tensorphylo
256	3	81	163.0233472	166.0209515	hisse
512	3	81	74.3617082	71.8284125	tensorphylo
512	3	81	303.4192864	307.327882	hisse
1024	3	81	149.5483774	143.9344975	tensorphylo
1024	3	81	566.6356333	574.455797	hisse
32	4	81	6.2390889	6.2401385	tensorphylo
32	4	81	35.4363164	33.0807475	hisse
64	4	81	10.3138534	10.2728575	tensorphylo
64	4	81	53.7347558	54.50376	hisse
128	4	81	23.1636798	23.0067605	tensorphylo
128	4	81	82.895932	82.926067	hisse
256	4	81	44.9499031	44.7813275	tensorphylo
256	4	81	144.0145869	143.808443	hisse
512	4	81	94.9617113	92.825107	tensorphylo
512	4	81	327.1654983	320.414631	hisse
1024	4	81	191.4542478	183.9607475	tensorphylo
1024	4	81	561.3198316	555.6802365	hisse
32	5	81	7.3791964	7.2708785	tensorphylo
32	5	81	39.0258705	38.1770475	hisse
64	5	81	13.44554	13.069775	tensorphylo
64	5	81	62.4646849	61.3420885	hisse
128	5	81	27.3873481	26.8909365	tensorphylo
128	5	81	96.7493113	96.021631	hisse
256	5	81	51.6398895	51.125319	tensorphylo
256	5	81	158.5545112	159.570319	hisse
512	5	81	100.0551577	98.6315065	tensorphylo
512	5	81	299.726564	302.313295	hisse
1024	5	81	215.5586603	210.022623	tensorphylo
1024	5	81	549.1893338	552.975528	hisse
32	6	81	8.193399	8.144609	tensorphylo
32	6	81	30.5106174	28.941531	hisse
64	6	81	16.9333977	16.9476165	tensorphylo
64	6	81	56.4698617	55.8033575	hisse
128	6	81	31.2484206	30.567714	tensorphylo
128	6	81	90.4576604	89.1742415	hisse
256	6	81	61.3790459	60.7502535	tensorphylo
256	6	81	162.7194183	162.9888375	hisse
512	6	81	122.550148	120.350293	tensorphylo
512	6	81	298.6914821	286.473437	hisse
1024	6	81	242.7953662	235.830237	tensorphylo
1024	6	81	519.5268424	507.4672295	hisse
32	7	81	7.016371	6.9354985	tensorphylo
32	7	81	35.4592354	33.582321	hisse
64	7	81	16.2594356	16.020832	tensorphylo
64	7	81	49.2099917	48.2902305	hisse
128	7	81	30.923512	30.668246	tensorphylo
128	7	81	94.7192783	94.6186725	hisse
256	7	81	73.6204692	73.0839965	tensorphylo
256	7	81	164.8074786	165.0054225	hisse
512	7	81	127.7089648	125.1853615	tensorphylo
512	7	81	291.4650886	286.577044	hisse
1024	7	81	266.3831664	260.8235295	tensorphylo
1024	7	81	555.0860276	534.422331	hisse
32	8	81	9.6816088	9.7180045	tensorphylo
32	8	81	29.034396	27.678239	hisse
64	8	81	20.793437	20.740629	tensorphylo
64	8	81	55.1548605	54.6354315	hisse
128	8	81	42.2067038	41.7957075	tensorphylo
128	8	81	90.5512798	91.187608	hisse
256	8	81	75.93774	75.4421935	tensorphylo
256	8	81	153.1287926	155.501602	hisse
512	8	81	160.8336807	159.6412695	tensorphylo
512	8	81	283.9826829	277.9664085	hisse
1024	8	81	314.6917403	308.4722125	tensorphylo
1024	8	81	541.2248132	531.686483	hisse
32	9	81	11.8872202	11.844736	tensorphylo
32	9	81	33.9728747	32.3880115	hisse
64	9	81	21.84726	21.841684	tensorphylo
64	9	81	49.6793064	49.795771	hisse
128	9	81	41.8912375	41.9296135	tensorphylo
128	9	81	93.3803536	91.5073465	hisse
256	9	81	85.8952911	85.6196645	tensorphylo
256	9	81	154.6854355	151.8830445	hisse
512	9	81	155.2272341	154.569426	tensorphylo
512	9	81	284.988335	288.8023805	hisse
1024	9	81	334.498254	328.6088705	tensorphylo
1024	9	81	565.2007563	559.389527	hisse
32	0	82	3.1159139	3.088284	tensorphylo
32	0	82	26.1328383	26.0563405	hisse
64	0	82	4.0438546	4.0240475	tensorphylo
64	0	82	37.2823291	38.638646	hisse
128	0	82	8.4075051	8.350634	tensorphylo
128	0	82	61.7532324	59.579683	hisse
256	0	82	16.2196246	15.8035115	tensorphylo
256	0	82	108.8700142	111.177691	hisse
512	0	82	32.2894024	30.761931	tensorphylo
512	0	82	173.2544831	176.540834	hisse
1024	0	82	70.8678358	65.4102725	tensorphylo
1024	0	82	356.8497197	336.9296975	hisse
32	1	82	3.7043705	3.685244	tensorphylo
32	1	82	37.1114493	37.8067765	hisse
64	1	82	7.3702051	7.2673935	tensorphylo
64	1	82	55.5674845	55.6332485	hisse
128	1	82	12.6408248	12.3783715	tensorphylo
128	1	82	86.2440125	85.594347	hisse
256	1	82	23.6865487	23.4033535	tensorphylo
256	1	82	154.6588593	156.881908	hisse
512	1	82	46.200276	44.8788255	tensorphylo
512	1	82	302.5687045	297.1020515	hisse
1024	1	82	103.4865379	96.126878	tensorphylo
1024	1	82	579.2759251	581.713002	hisse
32	2	82	3.3257355	3.3252025	tensorphylo
32	2	82	37.2837354	36.7474185	hisse
64	2	82	7.6579964	7.626082	tensorphylo
64	2	82	61.5103074	60.9277015	hisse
128	2	82	17.3845207	17.34505	tensorphylo
128	2	82	82.7167907	82.7610215	hisse
256	2	82	30.724457	30.600719	tensorphylo
256	2	82	160.1789722	163.526614	hisse
512	2	82	64.9448241	63.4068895	tensorphylo
512	2	82	304.15112	309.7663365	hisse
1024	2	82	131.0348438	124.250131	tensorphylo
1024	2	82	574.9327295	561.802459	hisse
32	3	82	5.2823334	5.246565	tensorphylo
32	3	82	38.4671184	39.525394	hisse
64	3	82	10.9711941	10.7517785	tensorphylo
64	3	82	57.1261897	56.177667	hisse
128	3	82	18.70379	18.180548	tensorphylo
128	3	82	93.9866206	92.997143	hisse
256	3	82	40.4587713	39.245323	tensorphylo
256	3	82	162.558153	162.515595	hisse
512	3	82	77.5921761	76.119903	tensorphylo
512	3	82	308.5985007	313.631673	hisse
1024	3	82	151.3122958	144.774608	tensorphylo
1024	3	82	581.3734113	575.196708	hisse
32	4	82	5.6573317	5.6499845	tensorphylo
32	4	82	33.6748334	32.3103575	hisse
64	4	82	12.3049528	12.2597175	tensorphylo
64	4	82	56.79074	56.838505	hisse
128	4	82	22.4398289	22.2043905	tensorphylo
128	4	82	88.3121919	86.672688	hisse
256	4	82	45.003896	44.202756	tensorphylo
256	4	82	154.3343812	154.5077005	hisse
512	4	82	86.9769982	85.429773	tensorphylo
512	4	82	289.3351222	282.617633	hisse
1024	4	82	176.3682978	171.2640315	tensorphylo
1024	4	82	566.936192	567.3236625	hisse
32	5	82	5.5653482	5.5371935	tensorphylo
32	5	82	35.9892096	34.8097995	hisse
64	5	82	13.5083028	13.585186	tensorphylo
64	5	82	58.480596	57.3269995	hisse
128	5	82	23.6938549	23.5492315	tensorphylo
128	5	82	96.1668571	86.8881225	hisse
256	5	82	48.8308729	48.4251	tensorphylo
256	5	82	148.5697033	153.952171	hisse
512	5	82	111.1994333	110.2873145	tensorphylo
512	5	82	285.8275804	282.201893	hisse
1024	5	82	209.9177819	202.3629005	tensorphylo
1024	5	82	535.9249195	524.61591	hisse
32	6	82	7.6444008	7.621162	tensorphylo
32	6	82	39.1196047	38.731142	hisse
64	6	82	14.8948162	14.9728925	tensorphylo
64	6	82	53.8681575	52.902423	hisse
128	6	82	26.3693058	26.1427685	tensorphylo
128	6	82	82.2339624	80.711575	hisse
256	6	82	57.7245355	57.3467205	tensorphylo
256	6	82	159.1324103	160.705773	hisse
512	6	82	120.4490948	119.572728	tensorphylo
512	6	82	301.8331522	313.4948355	hisse
1024	6	82	243.1235589	237.2828055	tensorphylo
1024	6	82	528.8875483	533.0071955	hisse
32	7	82	9.6227779	9.528277	tensorphylo
32	7	82	30.1992019	29.5674165	hisse
64	7	82	13.917327	13.9332555	tensorphylo
64	7	82	56.1937062	54.409173	hisse
128	7	82	31.2399131	30.7111115	tensorphylo
128	7	82	72.4182344	72.3111875	hisse
256	7	82	65.9545147	65.3563575	tensorphylo
256	7	82	154.169143	156.5995	hisse
512	7	82	137.0655994	136.2116145	tensorphylo
512	7	82	293.1027516	284.277026	hisse
1024	7	82	266.2266202	260.50826	tensorphylo
1024	7	82	528.0123213	523.720552	hisse
32	8	82	9.8565927	9.8246865	tensorphylo
32	8	82	36.8159582	37.401553	hisse
64	8	82	20.5552229	20.469414	tensorphylo
64	8	82	52.1867434	51.3162765	hisse
128	8	82	36.5836153	36.2806335	tensorphylo
128	8	82	85.2733211	88.172509	hisse
256	8	82	72.2008606	71.3398565	tensorphylo
256	8	82	157.7878973	162.2914685	hisse
512	8	82	158.9479021	157.9996705	tensorphylo
512	8	82	272.2213327	273.5390645	hisse
1024	8	82	300.0551216	295.0769385	tensorphylo
1024	8	82	543.9020107	515.1147135	hisse
32	9	82	11.0557976	11.0373025	tensorphylo
32	9	82	37.2060568	35.885988	hisse
64	9	82	20.8131416	20.634439	tensorphylo
64	9	82	56.1582822	55.7395	hisse
128	9	82	42.8589892	42.034061	tensorphylo
128	9	82	84.2805512	84.779308	hisse
256	9	82	82.2098216	81.7922735	tensorphylo
256	9	82	163.1213577	162.2729365	hisse
512	9	82	153.5718304	152.7961555	tensorphylo
512	9	82	303.0258217	299.916148	hisse
1024	9	82	350.4865976	344.519228	tensorphylo
1024	9	82	550.2782118	564.2750255	hisse
32	0	83	2.7114038	2.68304	tensorphylo
32	0	83	25.1104992	24.196273	hisse
64	0	83	4.1964074	4.148339	tensorphylo
64	0	83	39.7430794	39.464017	hisse
128	0	83	9.4306232	9.2848395	tensorphylo
128	0	83	53.8851192	55.4587115	hisse
256	0	83	17.91085	17.616798	tensorphylo
256	0	83	112.258041	113.913293	hisse
512	0	83	34.181577	32.127231	tensorphylo
512	0	83	220.154215	222.9633915	hisse
1024	0	83	69.5184233	63.987675	tensorphylo
1024	0	83	401.8802001	392.5535365	hisse
32	1	83	2.5281994	2.496367	tensorphylo
32	1	83	30.6442733	30.101626	hisse
64	1	83	5.5024542	5.467555	tensorphylo
64	1	83	51.8219254	52.421862	hisse
128	1	83	12.9400428	12.998886	tensorphylo
128	1	83	91.7829649	92.579066	hisse
256	1	83	25.3230432	24.785771	tensorphylo
256	1	83	167.7778466	175.1055265	hisse
512	1	83	48.3776671	46.4420325	tensorphylo
512	1	83	286.7188425	291.5071095	hisse
1024	1	83	99.2455184	93.1965465	tensorphylo
1024	1	83	562.2720402	554.2536415	hisse
32	2	83	4.5710777	4.520988	tensorphylo
32	2	83	35.6659779	35.551674	hisse
64	2	83	9.3345192	9.258784	tensorphylo
64	2	83	62.0502938	59.610187	hisse
128	2	83	16.8133374	16.461541	tensorphylo
128	2	83	97.7473456	99.8836055	hisse
256	2	83	31.5303407	31.174227	tensorphylo
256	2	83	141.2209904	137.5859755	hisse
512	2	83	57.746614	56.025557	tensorphylo
512	2	83	301.9581489	301.0248085	hisse
1024	2	83	128.1629127	122.893892	tensorphylo
1024	2	83	548.311696	547.038646	hisse
32	3	83	6.1552357	6.147868	tensorphylo
32	3	83	40.2249032	38.68186	hisse
64	3	83	10.588496	10.142129	tensorphylo
64	3	83	59.5736478	58.0913625	hisse
128	3	83	17.1425469	16.8255185	tensorphylo
128	3	83	87.6985859	87.154479	hisse
256	3	83	36.1298519	35.9042535	tensorphylo
256	3	83	159.9494624	162.8681335	hisse
512	3	83	72.5807707	70.7048075	tensorphylo
512	3	83	287.5530449	276.8716675	hisse
1024	3	83	155.4039564	149.3154605	tensorphylo
1024	3	83	518.7494537	527.7318895	hisse
32	4	83	5.6454622	5.637418	tensorphylo
32	4	83	32.624192	32.0502945	hisse
64	4	83	11.2418269	11.28525	tensorphylo
64	4	83	55.7335181	52.729403	hisse
128	4	83	22.9329482	23.0717865	tensorphylo
128	4	83	87.0831062	87.860376	hisse
256	4	83	39.8574325	39.4714995	tensorphylo
256	4	83	143.6974806	141.45574	hisse
512	4	83	89.1261813	86.761166	tensorphylo
512	4	83	298.9968091	300.262721	hisse
1024	4	83	181.1479097	175.408414	tensorphylo
1024	4	83	558.178428	556.947116	hisse
32	5	83	6.1179298	6.1075445	tensorphylo
32	5	83	32.1641966	32.344859	hisse
64	5	83	14.5484769	14.5886815	tensorphylo
64	5	83	50.1472763	49.900444	hisse
128	5	83	26.250004	26.2037355	tensorphylo
128	5	83	94.8544635	93.4718	hisse
256	5	83	48.5257509	48.4087	tensorphylo
256	5	83	157.0816928	150.0745755	hisse
512	5	83	104.3532328	102.8188775	tensorphylo
512	5	83	300.0546952	296.165714	hisse
1024	5	83	204.4328142	198.682187	tensorphylo
1024	5	83	546.0163561	545.257032	hisse
32	6	83	8.0407519	8.058591	tensorphylo
32	6	83	34.1155875	33.825369	hisse
64	6	83	15.6136651	15.702303	tensorphylo
64	6	83	51.3912532	51.3880265	hisse
128	6	83	28.788314	28.751127	tensorphylo
128	6	83	88.9672202	88.397845	hisse
256	6	83	57.4340464	57.2041635	tensorphylo
256	6	83	151.5795953	144.9902885	hisse
512	6	83	110.7001845	109.8013825	tensorphylo
512	6	83	264.887511	265.0279975	hisse
1024	6	83	236.2719382	231.7371455	tensorphylo
1024	6	83	528.3490994	527.026054	hisse
32	7	83	9.8356294	9.8478515	tensorphylo
32	7	83	36.085412	35.0489525	hisse
64	7	83	16.0690767	16.052812	tensorphylo
64	7	83	48.349619	47.8554255	hisse
128	7	83	39.9897067	39.8138905	tensorphylo
128	7	83	93.9243908	93.347119	hisse
256	7	83	69.8272312	69.233461	tensorphylo
256	7	83	165.1747074	160.8642995	hisse
512	7	83	127.9365968	126.786227	tensorphylo
512	7	83	312.3082381	315.4803015	hisse
1024	7	83	266.1693268	261.9282745	tensorphylo
1024	7	83	540.7592664	536.7368425	hisse
32	8	83	9.8314638	9.8602745	tensorphylo
32	8	83	32.0328408	32.070077	hisse
64	8	83	20.7119987	20.8619685	tensorphylo
64	8	83	54.3844992	53.73091	hisse
128	8	83	41.0726479	41.5296585	tensorphylo
128	8	83	97.1683887	100.420767	hisse
256	8	83	73.8480889	73.8371665	tensorphylo
256	8	83	158.4102445	153.9194325	hisse
512	8	83	156.5779873	155.0440215	tensorphylo
512	8	83	285.4183635	288.336887	hisse
1024	8	83	300.6663578	296.559273	tensorphylo
1024	8	83	554.9456272	556.8780925	hisse
32	9	83	11.2151359	11.116986	tensorphylo
32	9	83	36.2427003	35.5882665	hisse
64	9	83	18.4608281	18.441882	tensorphylo
64	9	83	47.2726105	47.024048	hisse
128	9	83	44.0847662	44.016985	tensorphylo
128	9	83	94.7521152	94.3652105	hisse
256	9	83	84.7831497	84.6391495	tensorphylo
256	9	83	156.7980507	153.798216	hisse
512	9	83	173.7966712	172.559406	tensorphylo
512	9	83	279.3682969	276.1976685	hisse
1024	9	83	335.4049649	329.522248	tensorphylo
1024	9	83	578.3352621	546.212988	hisse
32	0	84	2.6667794	2.631708	tensorphylo
32	0	84	31.1416279	31.2587895	hisse
64	0	84	4.7595957	4.6948485	tensorphylo
64	0	84	40.0617642	38.543936	hisse
128	0	84	8.8888205	8.7391705	tensorphylo
128	0	84	64.0779283	63.8317315	hisse
256	0	84	17.3482152	17.1436375	tensorphylo
256	0	84	91.1230412	89.034329	hisse
512	0	84	34.0441819	32.6279435	tensorphylo
512	0	84	186.2263542	181.70298	hisse
1024	0	84	72.7162962	66.4495405	tensorphylo
1024	0	84	369.5023935	356.881261	hisse
32	1	84	3.8609044	3.8127335	tensorphylo
32	1	84	43.2873162	41.6677465	hisse
64	1	84	5.8581005	5.7809385	tensorphylo
64	1	84	55.629989	56.5081885	hisse
128	1	84	12.3877154	12.2370035	tensorphylo
128	1	84	95.7314535	86.103567	hisse
256	1	84	22.8625471	22.52007	tensorphylo
256	1	84	153.2116741	150.3849865	hisse
512	1	84	51.4797599	49.8259675	tensorphylo
512	1	84	314.050078	307.970188	hisse
1024	1	84	103.2879134	97.272582	tensorphylo
1024	1	84	553.6864598	552.39669	hisse
32	2	84	3.6843584	3.664334	tensorphylo
32	2	84	32.3492952	31.846012	hisse
64	2	84	8.0976968	8.023946	tensorphylo
64	2	84	51.4949545	51.2407955	hisse
128	2	84	14.1551557	13.8925015	tensorphylo
128	2	84	86.3531504	84.856306	hisse
256	2	84	30.8224306	30.026965	tensorphylo
256	2	84	165.5364668	167.0934295	hisse
512	2	84	61.2693012	59.871562	tensorphylo
512	2	84	312.102742	300.489902	hisse
1024	2	84	129.513137	124.1345725	tensorphylo
1024	2	84	570.3852391	556.896194	hisse
32	3	84	4.2015283	4.082698	tensorphylo
32	3	84	32.7599922	32.1383625	hisse
64	3	84	9.7424528	9.6055825	tensorphylo
64	3	84	58.0802392	58.583629	hisse
128	3	84	19.3038578	19.1621495	tensorphylo
128	3	84	90.3427456	89.347979	hisse
256	3	84	39.15172	38.649798	tensorphylo
256	3	84	171.0461739	169.6964785	hisse
512	3	84	78.5148237	75.987883	tensorphylo
512	3	84	297.064229	291.0206035	hisse
1024	3	84	156.0330809	148.758865	tensorphylo
1024	3	84	593.7714628	592.425605	hisse
32	4	84	5.8589369	5.201875	tensorphylo
32	4	84	37.1105227	35.951506	hisse
64	4	84	11.3935843	11.144169	tensorphylo
64	4	84	61.5170273	60.4784645	hisse
128	4	84	22.7177515	21.8505195	tensorphylo
128	4	84	94.236819	93.416983	hisse
256	4	84	45.3736545	45.5194915	tensorphylo
256	4	84	156.8062507	160.4857875	hisse
512	4	84	87.7911598	86.6842295	tensorphylo
512	4	84	293.3202033	300.4758185	hisse
1024	4	84	176.8707323	172.1565195	tensorphylo
1024	4	84	555.637371	561.1939985	hisse
32	5	84	5.3559448	5.0227255	tensorphylo
32	5	84	35.8614864	34.300928	hisse
64	5	84	15.3265093	15.201898	tensorphylo
64	5	84	47.3783249	45.9758215	hisse
128	5	84	23.7236332	23.517805	tensorphylo
128	5	84	93.6088794	94.3361825	hisse
256	5	84	49.9729074	48.888236	tensorphylo
256	5	84	167.0360172	173.8366175	hisse
512	5	84	94.4298183	93.003498	tensorphylo
512	5	84	301.1179564	285.356925	hisse
1024	5	84	213.681463	207.576809	tensorphylo
1024	5	84	577.2993561	571.7650285	hisse
32	6	84	8.6544809	8.630541	tensorphylo
32	6	84	31.761839	31.450977	hisse
64	6	84	17.205404	17.2919755	tensorphylo
64	6	84	53.0003966	52.556219	hisse
128	6	84	30.5782592	30.502483	tensorphylo
128	6	84	84.4520337	83.5667535	hisse
256	6	84	57.3855762	57.219559	tensorphylo
256	6	84	162.3732758	166.2173415	hisse
512	6	84	119.9537533	118.2655045	tensorphylo
512	6	84	300.6610155	305.9137305	hisse
1024	6	84	238.7758123	231.881322	tensorphylo
1024	6	84	528.1301717	535.3514115	hisse
32	7	84	8.3264522	8.3146155	tensorphylo
32	7	84	38.0415138	37.4330205	hisse
64	7	84	21.1805795	21.077034	tensorphylo
64	7	84	59.1257597	59.4580975	hisse
128	7	84	35.087021	35.1788405	tensorphylo
128	7	84	95.782109	98.268595	hisse
256	7	84	63.9102178	63.365787	tensorphylo
256	7	84	160.67654	163.1330755	hisse
512	7	84	128.7154451	126.9644745	tensorphylo
512	7	84	289.4473679	287.8915245	hisse
1024	7	84	269.3714268	264.663733	tensorphylo
1024	7	84	542.8142356	521.402412	hisse
32	8	84	10.9377832	10.450859	tensorphylo
32	8	84	31.5182457	31.856918	hisse
64	8	84	20.4510665	20.619064	tensorphylo
64	8	84	50.7556753	49.5088735	hisse
128	8	84	41.7658595	41.6755775	tensorphylo
128	8	84	93.4270608	93.557367	hisse
256	8	84	81.2238864	79.389038	tensorphylo
256	8	84	157.7503823	156.1237565	hisse
512	8	84	157.8850878	156.615572	tensorphylo
512	8	84	277.8521538	275.9367445	hisse
1024	8	84	303.4841402	299.2549205	tensorphylo
1024	8	84	568.1217357	530.665419	hisse
32	9	84	11.7890375	11.7542695	tensorphylo
32	9	84	36.85859	38.349186	hisse
64	9	84	22.9095003	22.917319	tensorphylo
64	9	84	54.787152	56.4211455	hisse
128	9	84	45.787652	45.670556	tensorphylo
128	9	84	91.5992644	89.4396755	hisse
256	9	84	82.9672064	83.101957	tensorphylo
256	9	84	148.4700815	152.9002135	hisse
512	9	84	172.6324352	171.360935	tensorphylo
512	9	84	287.2054961	273.4957275	hisse
1024	9	84	341.7129461	334.3092645	tensorphylo
1024	9	84	562.3347907	544.7823545	hisse
32	0	85	2.308054	2.2497315	tensorphylo
32	0	85	24.3483174	24.3675095	hisse
64	0	85	4.2074282	4.1820615	tensorphylo
64	0	85	39.7188566	39.1591615	hisse
128	0	85	8.995687	8.9761095	tensorphylo
128	0	85	62.5456435	60.6286065	hisse
256	0	85	16.3831203	16.121364	tensorphylo
256	0	85	93.6884563	96.050208	hisse
512	0	85	35.8549633	34.161077	tensorphylo
512	0	85	205.6467955	200.8696395	hisse
