ntips	nstates	ncores	rep	mean_time	median_time	method
1024	32	1	84	30.6699885	27.671023	tensorphylo
1024	32	2	84	35.3432874	21.4686865	tensorphylo
1024	32	3	84	58.4245162	55.479437	tensorphylo
1024	32	4	84	53.7194505	48.7078565	tensorphylo
32	2	1	85	0.5510687	0.5208025	tensorphylo
32	2	2	85	1.6083193	1.5900005	tensorphylo
32	2	3	85	1.9535721	1.9437485	tensorphylo
32	2	4	85	2.604033	2.504198	tensorphylo
32	4	1	85	0.5080802	0.4839025	tensorphylo
32	4	2	85	1.5180291	1.4939375	tensorphylo
32	4	3	85	1.8136473	1.79129	tensorphylo
32	4	4	85	2.3476231	2.341305	tensorphylo
32	8	1	85	0.5424423	0.5177685	tensorphylo
32	8	2	85	1.6440262	1.620566	tensorphylo
32	8	3	85	1.7550624	1.7489985	tensorphylo
32	8	4	85	1.913388	1.6442025	tensorphylo
32	16	1	85	0.7852402	0.7606935	tensorphylo
32	16	2	85	1.7662021	1.7349765	tensorphylo
32	16	3	85	1.7163133	1.696949	tensorphylo
32	16	4	85	1.5257412	1.413311	tensorphylo
32	32	1	85	0.8183805	0.794047	tensorphylo
32	32	2	85	1.5107106	1.48051	tensorphylo
32	32	3	85	1.4351968	1.4138645	tensorphylo
32	32	4	85	1.8837163	2.14389	tensorphylo
64	2	1	85	0.9866568	0.9475305	tensorphylo
64	2	2	85	3.9980412	3.9471725	tensorphylo
64	2	3	85	3.8243652	3.8072395	tensorphylo
64	2	4	85	3.7616065	3.20702	tensorphylo
64	4	1	85	1.1273975	1.0873815	tensorphylo
64	4	2	85	3.1835352	3.145356	tensorphylo
64	4	3	85	3.2270239	3.200952	tensorphylo
64	4	4	85	4.1930044	3.504762	tensorphylo
64	8	1	85	1.3156777	1.2766785	tensorphylo
64	8	2	85	3.6692745	3.621325	tensorphylo
64	8	3	85	3.6856704	3.6545555	tensorphylo
64	8	4	85	5.3099305	5.310156	tensorphylo
64	16	1	85	1.5191279	1.480223	tensorphylo
64	16	2	85	3.6108126	3.5640685	tensorphylo
64	16	3	85	3.6973185	3.6650105	tensorphylo
64	16	4	85	3.8144555	3.7873135	tensorphylo
64	32	1	85	1.7689532	1.7362885	tensorphylo
64	32	2	85	3.3702533	3.328462	tensorphylo
64	32	3	85	4.0496028	4.017549	tensorphylo
64	32	4	85	3.2543053	2.994599	tensorphylo
128	2	1	85	1.8242827	1.736801	tensorphylo
128	2	2	85	6.8380579	6.778817	tensorphylo
128	2	3	85	6.4216455	6.2544475	tensorphylo
128	2	4	85	7.394555	5.819745	tensorphylo
128	4	1	85	2.2734541	2.199363	tensorphylo
128	4	2	85	6.5442847	6.4658845	tensorphylo
128	4	3	85	9.474157	8.980599	tensorphylo
128	4	4	85	20.5445424	19.6428335	tensorphylo
128	8	1	85	2.3672252	2.2817935	tensorphylo
128	8	2	85	2.339788	2.2545285	tensorphylo
128	8	3	85	2.5029434	2.2756025	tensorphylo
128	8	4	85	2.9081013	2.451718	tensorphylo
128	16	1	85	3.1567089	3.068481	tensorphylo
128	16	2	85	2.5838692	2.353359	tensorphylo
128	16	3	85	7.1429954	7.041914	tensorphylo
128	16	4	85	9.2144179	7.320263	tensorphylo
128	32	1	85	3.6866339	3.6075285	tensorphylo
128	32	2	85	7.0663336	6.978651	tensorphylo
128	32	3	85	7.2178942	7.1516505	tensorphylo
128	32	4	85	7.4394295	6.4892135	tensorphylo
256	2	1	85	4.2025533	3.957074	tensorphylo
256	2	2	85	14.3882612	13.841026	tensorphylo
256	2	3	85	13.7877178	13.570713	tensorphylo
256	2	4	85	13.9863587	12.7035425	tensorphylo
256	4	1	85	4.7707641	4.5528245	tensorphylo
256	4	2	85	13.6327419	13.2443735	tensorphylo
256	4	3	85	14.3678309	14.160252	tensorphylo
256	4	4	85	14.4492487	11.80226	tensorphylo
256	8	1	85	5.012988	4.8063275	tensorphylo
256	8	2	85	13.6799329	13.2260465	tensorphylo
256	8	3	85	13.5667278	13.3542125	tensorphylo
256	8	4	85	13.0889794	11.8692335	tensorphylo
256	16	1	85	6.075708	5.8552715	tensorphylo
256	16	2	85	15.0200999	14.71285	tensorphylo
256	16	3	85	13.6633238	13.4526535	tensorphylo
256	16	4	85	14.7341167	11.6996165	tensorphylo
256	32	1	85	7.1718348	6.9368515	tensorphylo
256	32	2	85	15.0509114	14.811865	tensorphylo
256	32	3	85	14.3756824	14.1591655	tensorphylo
256	32	4	85	14.5106872	13.084125	tensorphylo
512	2	1	85	8.7490146	7.959084	tensorphylo
512	2	2	85	31.1833495	30.164725	tensorphylo
512	2	3	85	26.7039109	25.9764725	tensorphylo
512	2	4	85	23.3007346	9.6369885	tensorphylo
512	4	1	85	9.6714777	8.7943155	tensorphylo
512	4	2	85	27.4112142	26.7492405	tensorphylo
512	4	3	85	27.5097413	26.798256	tensorphylo
512	4	4	85	56.9366508	60.0781405	tensorphylo
512	8	1	85	10.1952322	9.294085	tensorphylo
512	8	2	85	9.5807734	8.597618	tensorphylo
512	8	3	85	9.6883615	8.89331	tensorphylo
512	8	4	85	9.619502	8.7168665	tensorphylo
512	16	1	85	11.8546252	10.8654715	tensorphylo
512	16	2	85	10.3512577	9.410033	tensorphylo
512	16	3	85	9.4681177	8.7063705	tensorphylo
512	16	4	85	10.5266393	8.9269505	tensorphylo
512	32	1	85	14.8595685	13.881165	tensorphylo
512	32	2	85	11.5576007	10.6342725	tensorphylo
512	32	3	85	10.6619311	9.8667115	tensorphylo
512	32	4	85	13.2178096	10.5881475	tensorphylo
1024	2	1	85	19.2892905	16.0154405	tensorphylo
1024	2	2	85	18.6295349	15.498861	tensorphylo
1024	2	3	85	19.8663778	16.8604915	tensorphylo
1024	2	4	85	21.4447384	18.4191475	tensorphylo
1024	4	1	85	21.2382337	17.9644985	tensorphylo
1024	4	2	85	18.2136063	15.25979	tensorphylo
1024	4	3	85	56.0701814	53.1121995	tensorphylo
1024	4	4	85	39.7866583	41.5219505	tensorphylo
1024	8	1	85	21.5379232	18.430443	tensorphylo
1024	8	2	85	19.7778424	16.615168	tensorphylo
1024	8	3	85	55.5040001	54.0366675	tensorphylo
1024	8	4	85	52.067704	49.4855445	tensorphylo
1024	16	1	85	25.9669933	22.8607595	tensorphylo
1024	16	2	85	21.6253311	18.5750705	tensorphylo
1024	16	3	85	70.8651626	18.407893	tensorphylo
1024	16	4	85	37.1311047	18.1658495	tensorphylo
1024	32	1	85	32.1746885	29.102128	tensorphylo
1024	32	2	85	24.5078238	21.3690155	tensorphylo
1024	32	3	85	22.4176356	19.2286515	tensorphylo
1024	32	4	85	22.2763414	18.9325905	tensorphylo
32	2	1	86	0.6838595	0.653786	tensorphylo
32	2	2	86	0.6583206	0.4809095	tensorphylo
32	2	3	86	0.8661086	0.534025	tensorphylo
32	2	4	86	2.6529583	2.70026	tensorphylo
32	4	1	86	0.5562716	0.531483	tensorphylo
32	4	2	86	1.4586488	1.4298135	tensorphylo
32	4	3	86	1.5193534	1.5052535	tensorphylo
32	4	4	86	3.4300682	3.4167555	tensorphylo
32	8	1	86	0.7177747	0.6926745	tensorphylo
32	8	2	86	1.4025772	1.378092	tensorphylo
32	8	3	86	1.8815433	1.819826	tensorphylo
32	8	4	86	1.7993137	1.541231	tensorphylo
32	16	1	86	0.6644583	0.640174	tensorphylo
32	16	2	86	1.6510003	1.625486	tensorphylo
32	16	3	86	1.8355167	1.8130405	tensorphylo
32	16	4	86	2.7371559	2.674512	tensorphylo
32	32	1	86	0.8545958	0.824551	tensorphylo
32	32	2	86	1.9082794	1.876365	tensorphylo
32	32	3	86	1.7177073	1.695145	tensorphylo
32	32	4	86	1.6687615	1.6326815	tensorphylo
64	2	1	86	1.1417926	1.1000915	tensorphylo
64	2	2	86	3.6553509	3.6232725	tensorphylo
64	2	3	86	3.4395515	3.429609	tensorphylo
64	2	4	86	5.6685288	5.9215275	tensorphylo
64	4	1	86	1.2929432	1.2523245	tensorphylo
64	4	2	86	3.5028637	3.469379	tensorphylo
64	4	3	86	3.1062502	3.001282	tensorphylo
64	4	4	86	6.1824597	5.981244	tensorphylo
64	8	1	86	1.3535863	1.3163255	tensorphylo
64	8	2	86	3.0708877	3.0281165	tensorphylo
64	8	3	86	3.4471734	3.4106465	tensorphylo
64	8	4	86	5.1104532	5.4977925	tensorphylo
64	16	1	86	1.3582111	1.3170225	tensorphylo
64	16	2	86	3.2042976	3.1607515	tensorphylo
64	16	3	86	3.2505661	3.194679	tensorphylo
64	16	4	86	3.6542521	3.3978135	tensorphylo
64	32	1	86	1.8938761	1.860949	tensorphylo
64	32	2	86	3.5653805	3.5264715	tensorphylo
64	32	3	86	3.2649407	3.2314355	tensorphylo
64	32	4	86	3.2826691	3.2438995	tensorphylo
128	2	1	86	2.0441042	1.959677	tensorphylo
128	2	2	86	6.8624119	6.777628	tensorphylo
128	2	3	86	7.2590459	7.206201	tensorphylo
128	2	4	86	6.9393689	5.9280875	tensorphylo
128	4	1	86	2.2247256	2.1410815	tensorphylo
128	4	2	86	5.4589983	5.3827875	tensorphylo
128	4	3	86	6.2242141	6.164637	tensorphylo
128	4	4	86	17.1216	16.239362	tensorphylo
128	8	1	86	2.7960401	2.711699	tensorphylo
128	8	2	86	6.0957078	6.370416	tensorphylo
128	8	3	86	2.3636541	2.1330045	tensorphylo
128	8	4	86	2.4516524	2.3696975	tensorphylo
128	16	1	86	2.8989952	2.811903	tensorphylo
128	16	2	86	2.7984468	2.555161	tensorphylo
128	16	3	86	2.6873368	2.4650225	tensorphylo
128	16	4	86	2.2691286	2.155862	tensorphylo
128	32	1	86	4.1595197	4.0654575	tensorphylo
128	32	2	86	2.9841563	2.7581315	tensorphylo
128	32	3	86	2.7225927	2.6450125	tensorphylo
128	32	4	86	2.754708	2.559466	tensorphylo
256	2	1	86	4.7570701	4.5017385	tensorphylo
256	2	2	86	4.2892437	3.9001455	tensorphylo
256	2	3	86	4.7838185	4.498069	tensorphylo
256	2	4	86	5.0389984	4.696878	tensorphylo
256	4	1	86	5.1195347	4.861534	tensorphylo
256	4	2	86	3.9848556	3.5970325	tensorphylo
256	4	3	86	4.7119988	4.32591	tensorphylo
256	4	4	86	5.0685881	4.7191615	tensorphylo
256	8	1	86	5.1169804	4.8702875	tensorphylo
256	8	2	86	4.8043226	4.411518	tensorphylo
256	8	3	86	4.6351771	4.2664395	tensorphylo
256	8	4	86	5.1896324	4.6938235	tensorphylo
256	16	1	86	5.9089118	5.652137	tensorphylo
256	16	2	86	12.1204979	11.9097415	tensorphylo
256	16	3	86	13.3515229	13.1413405	tensorphylo
256	16	4	86	12.1185422	11.820136	tensorphylo
256	32	1	86	7.490536	7.243839	tensorphylo
256	32	2	86	14.4731558	14.226057	tensorphylo
256	32	3	86	13.1856123	12.982568	tensorphylo
256	32	4	86	18.0805736	13.3527775	tensorphylo
512	2	1	86	8.7488711	7.94949	tensorphylo
512	2	2	86	35.9974014	31.943182	tensorphylo
512	2	3	86	29.3728141	28.606192	tensorphylo
512	2	4	86	31.7850614	24.8684885	tensorphylo
512	4	1	86	10.2415581	9.438405	tensorphylo
512	4	2	86	24.5236703	24.055028	tensorphylo
512	4	3	86	28.1669139	27.013342	tensorphylo
512	4	4	86	23.2298948	22.484113	tensorphylo
512	8	1	86	10.1860154	9.3996805	tensorphylo
512	8	2	86	31.6102169	30.2344865	tensorphylo
512	8	3	86	31.1957151	40.050686	tensorphylo
512	8	4	86	17.5667739	9.3627395	tensorphylo
512	16	1	86	12.1282469	11.1116765	tensorphylo
512	16	2	86	9.9730204	9.17662	tensorphylo
512	16	3	86	10.0248649	9.235373	tensorphylo
512	16	4	86	10.7070803	9.697402	tensorphylo
512	32	1	86	15.1930461	14.202933	tensorphylo
512	32	2	86	11.515752	10.684067	tensorphylo
512	32	3	86	10.0343974	9.275963	tensorphylo
512	32	4	86	11.5383922	10.6858505	tensorphylo
1024	2	1	86	19.5492387	16.2903455	tensorphylo
1024	2	2	86	93.3531706	104.530894	tensorphylo
1024	2	3	86	57.9380717	55.003878	tensorphylo
1024	2	4	86	49.308404	47.709609	tensorphylo
1024	4	1	86	20.272942	17.102494	tensorphylo
1024	4	2	86	18.3203785	15.1633785	tensorphylo
1024	4	3	86	49.3236601	52.810952	tensorphylo
1024	4	4	86	50.861566	47.1267735	tensorphylo
1024	8	1	86	22.4825591	19.182875	tensorphylo
1024	8	2	86	20.0010423	16.8938245	tensorphylo
1024	8	3	86	26.0476854	16.706803	tensorphylo
1024	8	4	86	51.3505566	48.4477935	tensorphylo
1024	16	1	86	27.3241179	24.297379	tensorphylo
1024	16	2	86	21.6390169	18.5078715	tensorphylo
1024	16	3	86	24.8052993	21.48318	tensorphylo
1024	16	4	86	22.9890608	18.7425965	tensorphylo
1024	32	1	86	31.7172638	28.4942825	tensorphylo
1024	32	2	86	24.2549768	21.2844735	tensorphylo
1024	32	3	86	23.3054209	20.2258535	tensorphylo
1024	32	4	86	22.664185	19.459707	tensorphylo
32	2	1	87	0.6122448	0.5818105	tensorphylo
32	2	2	87	0.5449761	0.5013685	tensorphylo
32	2	3	87	0.6650897	0.622913	tensorphylo
32	2	4	87	0.7094025	0.6546675	tensorphylo
32	4	1	87	0.7228997	0.693515	tensorphylo
32	4	2	87	0.6929451	0.4520455	tensorphylo
32	4	3	87	0.6964875	0.533082	tensorphylo
32	4	4	87	1.512285	1.9058235	tensorphylo
32	8	1	87	0.716106	0.6872215	tensorphylo
32	8	2	87	0.7213581	0.5403595	tensorphylo
32	8	3	87	0.5806789	0.529925	tensorphylo
32	8	4	87	0.8031613	0.7485165	tensorphylo
32	16	1	87	0.891422	0.8627835	tensorphylo
32	16	2	87	0.7506198	0.570884	tensorphylo
32	16	3	87	0.9053948	0.6731995	tensorphylo
32	16	4	87	1.012659	0.7021455	tensorphylo
32	32	1	87	0.908683	0.8790605	tensorphylo
32	32	2	87	0.851939	0.802616	tensorphylo
32	32	3	87	0.693597	0.670104	tensorphylo
32	32	4	87	1.0054676	0.7207595	tensorphylo
64	2	1	87	1.3063707	1.2611395	tensorphylo
64	2	2	87	1.1321822	1.0591735	tensorphylo
64	2	3	87	1.3151611	1.1329735	tensorphylo
64	2	4	87	1.2622957	1.101916	tensorphylo
64	4	1	87	1.1465527	1.1055855	tensorphylo
64	4	2	87	0.9869684	0.912004	tensorphylo
64	4	3	87	1.330245	1.154478	tensorphylo
64	4	4	87	1.5096118	1.3040255	tensorphylo
64	8	1	87	1.5041178	1.461773	tensorphylo
64	8	2	87	1.3024347	1.1070615	tensorphylo
64	8	3	87	1.4375133	1.259192	tensorphylo
64	8	4	87	1.5301774	1.3670425	tensorphylo
64	16	1	87	1.9782459	1.934954	tensorphylo
64	16	2	87	1.2049777	1.1649125	tensorphylo
64	16	3	87	1.8295676	1.3770465	tensorphylo
64	16	4	87	3.6680199	2.7230355	tensorphylo
64	32	1	87	1.8647128	1.8285795	tensorphylo
64	32	2	87	3.2338463	3.2026535	tensorphylo
64	32	3	87	4.2117332	3.9855895	tensorphylo
64	32	4	87	4.4486394	3.763923	tensorphylo
128	2	1	87	2.1054361	2.0193115	tensorphylo
128	2	2	87	6.1337271	6.0551465	tensorphylo
128	2	3	87	6.6536276	6.5725255	tensorphylo
128	2	4	87	7.146505	6.174354	tensorphylo
128	4	1	87	2.3035932	2.230523	tensorphylo
128	4	2	87	6.932485	6.875987	tensorphylo
128	4	3	87	6.5403323	6.477221	tensorphylo
128	4	4	87	10.9587916	10.922482	tensorphylo
128	8	1	87	2.4719884	2.385175	tensorphylo
128	8	2	87	6.0768355	6.022039	tensorphylo
128	8	3	87	7.415096	6.9269705	tensorphylo
128	8	4	87	14.4774116	14.5685505	tensorphylo
128	16	1	87	3.4568945	3.3649725	tensorphylo
128	16	2	87	2.8504307	2.608666	tensorphylo
128	16	3	87	2.7349091	2.512316	tensorphylo
128	16	4	87	2.8631899	2.653684	tensorphylo
128	32	1	87	3.405173	3.3132715	tensorphylo
128	32	2	87	2.9819997	2.7966715	tensorphylo
128	32	3	87	2.4337026	2.3548145	tensorphylo
128	32	4	87	2.7304975	2.5359525	tensorphylo
256	2	1	87	4.2679524	4.022059	tensorphylo
256	2	2	87	4.3136715	4.0481145	tensorphylo
256	2	3	87	4.6007658	4.3546305	tensorphylo
256	2	4	87	4.8791394	4.4008785	tensorphylo
256	4	1	87	5.1552703	4.902124	tensorphylo
256	4	2	87	4.530828	4.2688585	tensorphylo
256	4	3	87	4.6491376	4.287206	tensorphylo
256	4	4	87	16.0690152	8.1101485	tensorphylo
256	8	1	87	5.1048608	4.859689	tensorphylo
256	8	2	87	4.4980649	4.1586505	tensorphylo
256	8	3	87	4.7049755	4.3388455	tensorphylo
256	8	4	87	4.9161214	4.5612295	tensorphylo
256	16	1	87	6.6837093	6.4286975	tensorphylo
256	16	2	87	13.4260281	13.209011	tensorphylo
256	16	3	87	13.8302717	13.599782	tensorphylo
256	16	4	87	20.2015774	23.0534185	tensorphylo
256	32	1	87	6.8035318	6.565084	tensorphylo
256	32	2	87	15.8446919	15.685206	tensorphylo
256	32	3	87	13.1780683	12.9701245	tensorphylo
256	32	4	87	14.4068014	12.116402	tensorphylo
512	2	1	87	9.5862428	8.768383	tensorphylo
512	2	2	87	32.3908774	29.506429	tensorphylo
512	2	3	87	28.6937844	27.947609	tensorphylo
512	2	4	87	26.9428261	24.6150265	tensorphylo
512	4	1	87	9.1805847	8.297211	tensorphylo
512	4	2	87	8.5742972	7.7994095	tensorphylo
512	4	3	87	9.7136175	8.7754965	tensorphylo
512	4	4	87	9.9085971	9.0816435	tensorphylo
512	8	1	87	10.0792391	9.209953	tensorphylo
512	8	2	87	8.7346933	7.8105	tensorphylo
512	8	3	87	9.6162917	8.682898	tensorphylo
512	8	4	87	9.7817226	8.739437	tensorphylo
512	16	1	87	12.7541816	11.711568	tensorphylo
512	16	2	87	27.8829766	26.319335	tensorphylo
512	16	3	87	43.5245545	45.1901385	tensorphylo
512	16	4	87	30.3758258	25.0310945	tensorphylo
512	32	1	87	14.8832419	13.9802825	tensorphylo
512	32	2	87	13.2985468	12.6366715	tensorphylo
512	32	3	87	10.9670613	10.220562	tensorphylo
512	32	4	87	25.6010724	24.844647	tensorphylo
1024	2	1	87	19.3859357	16.0216315	tensorphylo
1024	2	2	87	17.9519361	14.9477185	tensorphylo
1024	2	3	87	57.5707691	54.636518	tensorphylo
1024	2	4	87	52.5671004	47.873773	tensorphylo
1024	4	1	87	20.7647985	17.4206335	tensorphylo
1024	4	2	87	18.2197768	15.130558	tensorphylo
1024	4	3	87	20.145473	17.0759055	tensorphylo
1024	4	4	87	22.0092305	18.042214	tensorphylo
1024	8	1	87	22.0546503	18.924411	tensorphylo
1024	8	2	87	19.2352976	16.297992	tensorphylo
1024	8	3	87	20.1474369	17.0849665	tensorphylo
1024	8	4	87	21.9182064	18.6731015	tensorphylo
1024	16	1	87	26.7371906	23.6304935	tensorphylo
1024	16	2	87	21.4482849	18.309616	tensorphylo
1024	16	3	87	20.8568558	17.862757	tensorphylo
1024	16	4	87	21.6936207	18.6523145	tensorphylo
1024	32	1	87	30.6642075	27.4909305	tensorphylo
1024	32	2	87	24.6154242	21.59388	tensorphylo
1024	32	3	87	22.458816	19.218668	tensorphylo
1024	32	4	87	83.5228589	49.4033805	tensorphylo
32	2	1	88	0.4568302	0.4278145	tensorphylo
32	2	2	88	1.7355874	1.710356	tensorphylo
32	2	3	88	1.8341719	1.8187805	tensorphylo
32	2	4	88	2.5038044	2.585132	tensorphylo
32	4	1	88	0.6349383	0.610367	tensorphylo
32	4	2	88	1.8854752	1.861728	tensorphylo
32	4	3	88	1.4890462	1.4760615	tensorphylo
32	4	4	88	2.3871102	2.3798655	tensorphylo
32	8	1	88	0.5577599	0.534066	tensorphylo
32	8	2	88	1.9797957	1.954634	tensorphylo
32	8	3	88	1.5207187	1.5013175	tensorphylo
32	8	4	88	1.699081	1.576819	tensorphylo
32	16	1	88	0.7382911	0.7129285	tensorphylo
32	16	2	88	1.5423954	1.51577	tensorphylo
32	16	3	88	1.7240377	1.703673	tensorphylo
32	16	4	88	2.673774	2.626091	tensorphylo
32	32	1	88	0.9836064	0.9704495	tensorphylo
32	32	2	88	2.2762421	2.247825	tensorphylo
32	32	3	88	1.8144181	1.7999205	tensorphylo
32	32	4	88	1.9316904	1.756522	tensorphylo
64	2	1	88	1.2051458	1.1644205	tensorphylo
64	2	2	88	3.6249166	3.588484	tensorphylo
64	2	3	88	3.5156229	3.504475	tensorphylo
64	2	4	88	3.00243	2.9692815	tensorphylo
64	4	1	88	1.1452161	1.1046835	tensorphylo
64	4	2	88	3.6949364	3.6546785	tensorphylo
64	4	3	88	3.6396561	3.649205	tensorphylo
64	4	4	88	5.6810748	5.170592	tensorphylo
64	8	1	88	1.2014189	1.163047	tensorphylo
64	8	2	88	3.4988949	3.4529995	tensorphylo
64	8	3	88	3.6569253	3.6272085	tensorphylo
64	8	4	88	3.4119216	3.0291415	tensorphylo
64	16	1	88	1.4633638	1.4289935	tensorphylo
64	16	2	88	3.3202702	3.276638	tensorphylo
64	16	3	88	3.4464805	3.41489	tensorphylo
64	16	4	88	5.6267047	5.5893045	tensorphylo
64	32	1	88	1.9123302	1.8786405	tensorphylo
64	32	2	88	3.4189736	3.3801425	tensorphylo
64	32	3	88	4.2719909	4.2324505	tensorphylo
64	32	4	88	3.9947653	4.521767	tensorphylo
128	2	1	88	2.1076214	2.0264865	tensorphylo
128	2	2	88	6.7978	6.711741	tensorphylo
128	2	3	88	6.7777469	6.715964	tensorphylo
128	2	4	88	11.8680609	11.8081435	tensorphylo
128	4	1	88	2.3681108	2.293499	tensorphylo
128	4	2	88	6.5132682	6.4628095	tensorphylo
128	4	3	88	6.5475401	6.472998	tensorphylo
128	4	4	88	8.8807394	8.235957	tensorphylo
128	8	1	88	2.4851043	2.4101645	tensorphylo
128	8	2	88	5.9207854	5.841188	tensorphylo
128	8	3	88	7.3125714	7.2438185	tensorphylo
128	8	4	88	6.2431274	5.9404285	tensorphylo
128	16	1	88	2.9995313	2.9281585	tensorphylo
128	16	2	88	6.5094388	6.4299685	tensorphylo
128	16	3	88	7.1471159	7.0759235	tensorphylo
128	16	4	88	8.2749726	6.451596	tensorphylo
128	32	1	88	3.9711698	3.8905925	tensorphylo
128	32	2	88	7.5956641	7.5102365	tensorphylo
128	32	3	88	10.9550032	10.334378	tensorphylo
128	32	4	88	18.2719288	18.5213605	tensorphylo
256	2	1	88	4.6547259	4.401842	tensorphylo
256	2	2	88	3.9042004	3.6844855	tensorphylo
256	2	3	88	4.8964414	4.513977	tensorphylo
256	2	4	88	4.7831338	4.43497	tensorphylo
256	4	1	88	4.842715	4.591795	tensorphylo
256	4	2	88	13.0296196	12.7829185	tensorphylo
256	4	3	88	14.2048682	13.925199	tensorphylo
256	4	4	88	12.3323203	11.2386125	tensorphylo
256	8	1	88	5.2134985	4.995768	tensorphylo
256	8	2	88	13.0957854	12.876624	tensorphylo
256	8	3	88	14.136185	13.928479	tensorphylo
256	8	4	88	12.8944836	11.853264	tensorphylo
256	16	1	88	6.1556785	5.9339095	tensorphylo
256	16	2	88	15.3956845	15.292508	tensorphylo
256	16	3	88	12.9585707	12.751697	tensorphylo
256	16	4	88	13.1611886	11.838217	tensorphylo
256	32	1	88	7.0872395	6.8524325	tensorphylo
256	32	2	88	14.9382844	14.714941	tensorphylo
256	32	3	88	14.8525329	14.353731	tensorphylo
256	32	4	88	14.5567999	12.506681	tensorphylo
512	2	1	88	9.0156868	8.227265	tensorphylo
512	2	2	88	31.7161445	29.3561025	tensorphylo
512	2	3	88	28.2513821	27.4842475	tensorphylo
512	2	4	88	22.603628	9.479487	tensorphylo
512	4	1	88	9.5545621	8.6973915	tensorphylo
512	4	2	88	29.9102134	28.199882	tensorphylo
512	4	3	88	28.6632722	28.148263	tensorphylo
512	4	4	88	26.3466533	24.9324075	tensorphylo
512	8	1	88	10.3519629	9.5812695	tensorphylo
512	8	2	88	29.3201988	28.01161	tensorphylo
512	8	3	88	27.580618	26.675789	tensorphylo
512	8	4	88	25.1661239	24.4156845	tensorphylo
512	16	1	88	12.8452344	12.0754225	tensorphylo
512	16	2	88	27.3851956	26.6273475	tensorphylo
512	16	3	88	35.3439844	34.6307935	tensorphylo
512	16	4	88	25.8774329	23.03995	tensorphylo
512	32	1	88	15.0997793	14.1881525	tensorphylo
512	32	2	88	11.4127395	10.468366	tensorphylo
512	32	3	88	10.4547171	9.654557	tensorphylo
512	32	4	88	10.983695	10.14955	tensorphylo
1024	2	1	88	19.5146552	16.249325	tensorphylo
1024	2	2	88	18.3245523	15.0274225	tensorphylo
1024	2	3	88	19.9963806	17.003233	tensorphylo
1024	2	4	88	21.9089158	18.252421	tensorphylo
1024	4	1	88	20.7666558	17.6152605	tensorphylo
1024	4	2	88	18.4533456	15.4838755	tensorphylo
1024	4	3	88	23.5226963	17.3756565	tensorphylo
1024	4	4	88	52.9851651	46.6364545	tensorphylo
1024	8	1	88	23.3108124	19.976881	tensorphylo
1024	8	2	88	19.9113753	16.939109	tensorphylo
1024	8	3	88	19.6439815	16.628042	tensorphylo
1024	8	4	88	31.69874	18.2034875	tensorphylo
1024	16	1	88	26.3618561	23.2024535	tensorphylo
1024	16	2	88	21.6220552	18.5570715	tensorphylo
1024	16	3	88	21.0888502	18.049102	tensorphylo
1024	16	4	88	20.9127265	17.956442	tensorphylo
1024	32	1	88	30.7584173	27.5559975	tensorphylo
1024	32	2	88	60.5060985	57.49225	tensorphylo
1024	32	3	88	36.2951803	23.4441895	tensorphylo
1024	32	4	88	40.1754818	19.241464	tensorphylo
32	2	1	89	0.5227295	0.490811	tensorphylo
32	2	2	89	0.6169557	0.563299	tensorphylo
32	2	3	89	0.8439768	0.671334	tensorphylo
32	2	4	89	0.7332727	0.70971	tensorphylo
32	4	1	89	0.5918145	0.5624175	tensorphylo
32	4	2	89	0.5995758	0.518158	tensorphylo
32	4	3	89	0.7650026	0.6638105	tensorphylo
32	4	4	89	1.0723181	0.6680745	tensorphylo
32	8	1	89	0.9131438	0.8861125	tensorphylo
32	8	2	89	0.8076221	0.612253	tensorphylo
32	8	3	89	0.7894878	0.633983	tensorphylo
32	8	4	89	1.5965113	1.7501055	tensorphylo
32	16	1	89	0.800976	0.7743465	tensorphylo
32	16	2	89	0.7588977	0.655098	tensorphylo
32	16	3	89	1.0369474	0.7947235	tensorphylo
32	16	4	89	0.5886985	0.5672965	tensorphylo
32	32	1	89	1.0381405	1.010404	tensorphylo
32	32	2	89	1.2613527	1.0884065	tensorphylo
32	32	3	89	0.8571501	0.702535	tensorphylo
32	32	4	89	1.9375534	1.9235355	tensorphylo
64	2	1	89	1.0160784	0.975964	tensorphylo
64	2	2	89	2.9684492	2.9213935	tensorphylo
64	2	3	89	3.3448046	3.312308	tensorphylo
64	2	4	89	6.40543	6.3275915	tensorphylo
64	4	1	89	0.9924583	0.9523275	tensorphylo
64	4	2	89	3.6685652	3.640349	tensorphylo
64	4	3	89	3.8685181	3.745965	tensorphylo
64	4	4	89	3.3988426	3.3038005	tensorphylo
64	8	1	89	1.2143544	1.1750805	tensorphylo
64	8	2	89	3.5566598	3.5173695	tensorphylo
64	8	3	89	3.7942261	3.7655425	tensorphylo
64	8	4	89	3.5870941	3.0604245	tensorphylo
64	16	1	89	1.3241073	1.283341	tensorphylo
64	16	2	89	3.816772	3.7729225	tensorphylo
64	16	3	89	3.1378653	3.04548	tensorphylo
64	16	4	89	5.9077228	6.34434	tensorphylo
64	32	1	89	2.2455905	2.206251	tensorphylo
64	32	2	89	4.4378236	4.3967785	tensorphylo
64	32	3	89	3.4284651	3.3038415	tensorphylo
64	32	4	89	3.1283205	2.8746125	tensorphylo
128	2	1	89	2.180421	2.086531	tensorphylo
