ntips	nstates	this_algo	error	rep	mean_time	median_time	algo
512	32	2	0.000278974453522096	79	13.3145778	13.1897615	SEQUENTIAL_BRANCHWISE
1024	32	2	0.000552932088112357	79	27.9628487	27.9224965	SEQUENTIAL_BRANCHWISE
32	2	0	9.70299529056357	80	0.0839844	0.0793965	AUTO_TUNING
64	2	0	0.491842076485383	80	0.7575939	0.743781	AUTO_TUNING
128	2	0	1.37503723607091	80	1.8393543	1.8306705	AUTO_TUNING
256	2	0	0.621493597303413	80	3.3731438	3.3987155	AUTO_TUNING
512	2	0	6.17918463353578	80	5.7063103	5.696622	AUTO_TUNING
1024	2	0	9.55369218802412	80	13.2745823	13.396094	AUTO_TUNING
32	4	0	8.96000994915943	80	0.090692	0.0833325	AUTO_TUNING
64	4	0	0.936860270297089	80	0.9034965	0.893431	AUTO_TUNING
128	4	0	1.23022618633522	80	1.5220266	1.511547	AUTO_TUNING
256	4	0	1.96912855259404	80	3.4024752	3.3978545	AUTO_TUNING
512	4	0	4.31667426871604	80	6.3399981	6.293787	AUTO_TUNING
1024	4	0	8.51103995697076	80	12.6928538	12.628164	AUTO_TUNING
32	8	0	7.21963877399006	80	0.125706	0.118572	AUTO_TUNING
64	8	0	0.674795089187313	80	0.900114	0.890725	AUTO_TUNING
128	8	0	1.18635520089134	80	1.8658034	1.8518265	AUTO_TUNING
256	8	0	2.16936131918482	80	3.466837	3.4509905	AUTO_TUNING
512	8	0	6.81118569549335	80	7.1734912	7.116739	AUTO_TUNING
1024	8	0	9.64668822098952	80	15.6477361	15.56688	AUTO_TUNING
32	16	0	11.7545616419076	80	0.1456894	0.139523	AUTO_TUNING
64	16	0	0.29813768459293	80	1.0566192	1.0417895	AUTO_TUNING
128	16	0	0.262535449313873	80	2.1255343	2.1103725	AUTO_TUNING
256	16	0	1.99299763372449	80	4.2530407	4.2427005	AUTO_TUNING
512	16	0	4.03268148544009	80	8.9889138	8.9448265	AUTO_TUNING
1024	16	0	6.38300718816163	80	18.2895465	18.44303	AUTO_TUNING
32	32	0	5.71882399357659	80	0.2636054	0.2546715	AUTO_TUNING
64	32	0	1.27240764665003	80	0.8806267	0.868462	AUTO_TUNING
128	32	0	0.401438713018962	80	2.6300393	2.6056525	AUTO_TUNING
256	32	0	1.53999517860524	80	5.1566643	5.102901	AUTO_TUNING
512	32	0	5.54815864706461	80	10.4807685	10.449875	AUTO_TUNING
1024	32	0	11.1839178537859	80	20.81324	20.8162945	AUTO_TUNING
32	2	1	8.93583145329545	80	0.2679186	0.261539	SEQUENTIAL_OPTIMIZED
64	2	1	29.0831064313139	80	0.4840665	0.479003	SEQUENTIAL_OPTIMIZED
128	2	1	93.3158643480162	80	0.7137116	0.701428	SEQUENTIAL_OPTIMIZED
256	2	1	229.364228154599	80	0.9210363	0.9111225	SEQUENTIAL_OPTIMIZED
512	2	1	567.056354413888	80	1.6499384	1.597032	SEQUENTIAL_OPTIMIZED
1024	2	1	1242.86918402385	80	3.7652842	3.756092	SEQUENTIAL_OPTIMIZED
32	4	1	11.5413723186277	80	0.2362338	0.2282675	SEQUENTIAL_OPTIMIZED
64	4	1	31.2346402333436	80	0.5071372	0.498355	SEQUENTIAL_OPTIMIZED
128	4	1	102.745683422384	80	0.5775383	0.571499	SEQUENTIAL_OPTIMIZED
256	4	1	297.544651101078	80	1.0564552	1.0472835	SEQUENTIAL_OPTIMIZED
512	4	1	567.167269883734	80	1.9296445	1.8863485	SEQUENTIAL_OPTIMIZED
1024	4	1	1213.93522376195	80	4.4923413	4.4512675	SEQUENTIAL_OPTIMIZED
32	8	1	7.60970019630468	80	0.3170735	0.3086275	SEQUENTIAL_OPTIMIZED
64	8	1	34.6567245210739	80	0.5330164	0.5252305	SEQUENTIAL_OPTIMIZED
128	8	1	88.2259938000461	80	0.79868	0.794006	SEQUENTIAL_OPTIMIZED
256	8	1	243.457266652727	80	1.3307657	1.309704	SEQUENTIAL_OPTIMIZED
512	8	1	539.653520049362	80	1.9804845	1.9617065	SEQUENTIAL_OPTIMIZED
1024	8	1	1276.9134813464	80	5.3893147	5.2713495	SEQUENTIAL_OPTIMIZED
32	16	1	13.1824492799527	80	0.5066206	0.4995645	SEQUENTIAL_OPTIMIZED
64	16	1	37.7833495005062	80	0.648456	0.6392105	SEQUENTIAL_OPTIMIZED
128	16	1	94.6101031675928	80	0.9814457	0.9251445	SEQUENTIAL_OPTIMIZED
256	16	1	255.314401152478	80	1.6428167	1.604207	SEQUENTIAL_OPTIMIZED
512	16	1	552.260901569943	80	2.6891285	2.6791655	SEQUENTIAL_OPTIMIZED
1024	16	1	1202.66614203552	80	7.1704654	7.14425	SEQUENTIAL_OPTIMIZED
32	32	1	9.30621684100772	80	0.777688	0.770759	SEQUENTIAL_OPTIMIZED
64	32	1	35.0362121091016	80	0.9457429	0.9334265	SEQUENTIAL_OPTIMIZED
128	32	1	105.359344590146	80	1.1879094	1.1695865	SEQUENTIAL_OPTIMIZED
256	32	1	264.78155594149	80	2.4697703	2.466601	SEQUENTIAL_OPTIMIZED
512	32	1	564.728237618209	80	5.4998794	5.518682	SEQUENTIAL_OPTIMIZED
1024	32	1	1181.95473126454	80	11.0904754	11.1226645	SEQUENTIAL_OPTIMIZED
32	2	2	1.30938435134453e-05	80	0.6367177	0.626521	SEQUENTIAL_BRANCHWISE
64	2	2	3.17625576968794e-05	80	1.2731361	1.268745	SEQUENTIAL_BRANCHWISE
128	2	2	8.833702744937e-05	80	2.3033267	2.299608	SEQUENTIAL_BRANCHWISE
256	2	2	0.000171174441618405	80	4.4585081	4.43251	SEQUENTIAL_BRANCHWISE
512	2	2	0.000303780829312927	80	9.5679527	9.536149	SEQUENTIAL_BRANCHWISE
1024	2	2	0.000592696965441064	80	18.9072238	19.090379	SEQUENTIAL_BRANCHWISE
32	4	2	2.04432608938987e-05	80	0.8231652	0.8217425	SEQUENTIAL_BRANCHWISE
64	4	2	2.78768607699931e-05	80	1.0750774	1.0696285	SEQUENTIAL_BRANCHWISE
128	4	2	8.60605449872764e-05	80	2.2323598	2.2269765	SEQUENTIAL_BRANCHWISE
256	4	2	0.000134998490068483	80	4.483268	4.4690615	SEQUENTIAL_BRANCHWISE
512	4	2	0.000307279248090708	80	8.6351453	8.624432	SEQUENTIAL_BRANCHWISE
1024	4	2	0.000567448732226694	80	16.1725525	16.0128575	SEQUENTIAL_BRANCHWISE
32	8	2	1.25865946571935e-05	80	0.8195203	0.8171095	SEQUENTIAL_BRANCHWISE
64	8	2	2.81139465698743e-05	80	1.465053	1.4615885	SEQUENTIAL_BRANCHWISE
128	8	2	6.92671581248305e-05	80	2.5518359	2.549339	SEQUENTIAL_BRANCHWISE
256	8	2	0.00015895260094112	80	5.0783174	5.0779115	SEQUENTIAL_BRANCHWISE
512	8	2	0.000279036269148492	80	10.5558928	10.126262	SEQUENTIAL_BRANCHWISE
1024	8	2	0.000595745381815505	80	20.7622237	20.7386815	SEQUENTIAL_BRANCHWISE
32	16	2	1.29097223542374e-05	80	0.7899142	0.790357	SEQUENTIAL_BRANCHWISE
64	16	2	3.93419984021648e-05	80	1.6093156	1.6015215	SEQUENTIAL_BRANCHWISE
128	16	2	6.92957335388655e-05	80	2.877216	2.866884	SEQUENTIAL_BRANCHWISE
256	16	2	0.000154849294574433	80	6.800301	6.7721545	SEQUENTIAL_BRANCHWISE
512	16	2	0.000266732603449782	80	11.8587744	11.754864	SEQUENTIAL_BRANCHWISE
1024	16	2	0.000601933950520106	80	25.6394402	26.067923	SEQUENTIAL_BRANCHWISE
32	32	2	2.04761270552467e-05	80	1.1379386	1.1380575	SEQUENTIAL_BRANCHWISE
64	32	2	7.04309327517194e-05	80	1.8580175	1.8587555	SEQUENTIAL_BRANCHWISE
128	32	2	7.70433028947082e-05	80	3.388568	3.3586585	SEQUENTIAL_BRANCHWISE
256	32	2	0.000138046453741936	80	6.5801064	6.5013085	SEQUENTIAL_BRANCHWISE
512	32	2	0.000260895658357185	80	15.2326521	14.9559185	SEQUENTIAL_BRANCHWISE
1024	32	2	0.000547465318277318	80	29.5845012	29.721884	SEQUENTIAL_BRANCHWISE
32	2	0	7.19961608821448	81	0.1254887	0.117834	AUTO_TUNING
64	2	0	1.09183330931613	81	0.8481629	0.8406845	AUTO_TUNING
128	2	0	1.18825001208847	81	1.5626617	1.5546175	AUTO_TUNING
256	2	0	3.07588117877788	81	2.9090566	2.912353	AUTO_TUNING
512	2	0	5.17358759440788	81	6.6851484	6.645608	AUTO_TUNING
1024	2	0	11.4885156954642	81	13.5482286	13.407492	AUTO_TUNING
32	4	0	7.30753325485763	81	0.103648	0.09717	AUTO_TUNING
64	4	0	0.27057709670126	81	0.8762479	0.847962	AUTO_TUNING
128	4	0	1.12359600690817	81	1.3093924	1.299618	AUTO_TUNING
256	4	0	3.30252817338589	81	3.0237746	2.9358255	AUTO_TUNING
512	4	0	4.7661358139685	81	6.1502501	6.1698645	AUTO_TUNING
1024	4	0	7.19491829779304	81	12.6653223	12.6477415	AUTO_TUNING
32	8	0	6.85743199283115	81	0.1183219	0.1125245	AUTO_TUNING
64	8	0	0.0113332796200325	81	1.1208252	1.1026745	AUTO_TUNING
128	8	0	1.27412739777066	81	2.2073949	2.202766	AUTO_TUNING
256	8	0	3.40676645336049	81	3.5716002	3.5447985	AUTO_TUNING
512	8	0	5.75601056041069	81	7.9188056	7.9290925	AUTO_TUNING
1024	8	0	10.7412038710472	81	15.6612743	15.624239	AUTO_TUNING
32	16	0	8.88932711042617	81	0.1581575	0.152069	AUTO_TUNING
64	16	0	0.373238269316417	81	1.4355207	1.4174725	AUTO_TUNING
128	16	0	0.884833267178834	81	2.120479	2.1134065	AUTO_TUNING
256	16	0	2.46379609643407	81	4.1575271	4.152685	AUTO_TUNING
512	16	0	5.69982477526003	81	8.5391397	8.4928015	AUTO_TUNING
1024	16	0	7.09133194965102	81	16.6549093	16.7469625	AUTO_TUNING
32	32	0	11.6204028438437	81	0.2016339	0.1919825	AUTO_TUNING
64	32	0	0.525573955271497	81	1.5424159	1.536024	AUTO_TUNING
128	32	0	0.962296555541542	81	2.1745498	2.1464935	AUTO_TUNING
256	32	0	2.22810853329366	81	4.9560636	4.9577815	AUTO_TUNING
512	32	0	6.07994311339974	81	8.7941187	8.760347	AUTO_TUNING
1024	32	0	9.66637458733635	81	20.2200848	20.1960465	AUTO_TUNING
32	2	1	10.7624353899893	81	0.1887271	0.1812405	SEQUENTIAL_OPTIMIZED
64	2	1	33.2516264041793	81	0.3744899	0.3689385	SEQUENTIAL_OPTIMIZED
128	2	1	89.2342850004898	81	0.5188755	0.507826	SEQUENTIAL_OPTIMIZED
256	2	1	272.351595815485	81	1.0400388	1.0277265	SEQUENTIAL_OPTIMIZED
512	2	1	562.851985548595	81	1.6263347	1.6212015	SEQUENTIAL_OPTIMIZED
1024	2	1	1183.76291791547	81	3.5157336	3.4947785	SEQUENTIAL_OPTIMIZED
32	4	1	11.2609763748701	81	0.3697503	0.3642645	SEQUENTIAL_OPTIMIZED
64	4	1	32.3504617932129	81	0.4425622	0.4305205	SEQUENTIAL_OPTIMIZED
128	4	1	82.906006229489	81	0.7695126	0.754523	SEQUENTIAL_OPTIMIZED
256	4	1	242.201690174464	81	0.9963369	1.000318	SEQUENTIAL_OPTIMIZED
512	4	1	632.788499962898	81	2.0032641	1.992764	SEQUENTIAL_OPTIMIZED
1024	4	1	1257.74418923063	81	4.3082431	4.3165825	SEQUENTIAL_OPTIMIZED
32	8	1	8.51998810050594	81	0.3060814	0.3005505	SEQUENTIAL_OPTIMIZED
64	8	1	32.8702948017604	81	0.5146279	0.506555	SEQUENTIAL_OPTIMIZED
128	8	1	86.6802986640055	81	0.6649995	0.6592595	SEQUENTIAL_OPTIMIZED
256	8	1	234.513535479097	81	1.0816292	1.0638475	SEQUENTIAL_OPTIMIZED
512	8	1	601.803362128399	81	2.3511163	2.3355855	SEQUENTIAL_OPTIMIZED
1024	8	1	1223.41595926618	81	5.3336695	5.3109145	SEQUENTIAL_OPTIMIZED
32	16	1	9.91703611468436	81	0.3660439	0.358627	SEQUENTIAL_OPTIMIZED
64	16	1	33.9218423686313	81	0.6880169	0.6792265	SEQUENTIAL_OPTIMIZED
128	16	1	100.333768792513	81	0.7055034	0.688677	SEQUENTIAL_OPTIMIZED
256	16	1	257.210698248092	81	1.7027792	1.6700735	SEQUENTIAL_OPTIMIZED
512	16	1	528.082977808491	81	3.1417603	3.1170045	SEQUENTIAL_OPTIMIZED
1024	16	1	1153.88615799286	81	7.2263033	7.267824	SEQUENTIAL_OPTIMIZED
32	32	1	9.27574947382858	81	0.8940583	0.8899255	SEQUENTIAL_OPTIMIZED
64	32	1	29.5657364526999	81	1.4250821	1.419748	SEQUENTIAL_OPTIMIZED
128	32	1	94.6124697541911	81	1.8077925	1.791536	SEQUENTIAL_OPTIMIZED
256	32	1	214.394514468115	81	2.4897455	2.4684255	SEQUENTIAL_OPTIMIZED
512	32	1	601.211705902758	81	4.2723394	4.2453655	SEQUENTIAL_OPTIMIZED
1024	32	1	1215.73284681465	81	11.1040833	11.080373	SEQUENTIAL_OPTIMIZED
32	2	2	1.81046510547844e-05	81	0.753867	0.739189	SEQUENTIAL_BRANCHWISE
64	2	2	4.51634141143131e-05	81	1.2791918	1.262226	SEQUENTIAL_BRANCHWISE
128	2	2	7.54646579252949e-05	81	2.2028439	2.1972105	SEQUENTIAL_BRANCHWISE
256	2	2	0.000140906496710613	81	4.5933079	4.579208	SEQUENTIAL_BRANCHWISE
512	2	2	0.000294967254490075	81	8.6137105	8.5841085	SEQUENTIAL_BRANCHWISE
1024	2	2	0.000545513659744756	81	18.1399129	18.0981995	SEQUENTIAL_BRANCHWISE
32	4	2	2.5991999976327e-05	81	0.6432982	0.6335935	SEQUENTIAL_BRANCHWISE
64	4	2	4.32089583028983e-05	81	1.1656956	1.1546625	SEQUENTIAL_BRANCHWISE
128	4	2	0.000102640895789818	81	2.4896512	2.4853995	SEQUENTIAL_BRANCHWISE
256	4	2	0.000130923118717874	81	4.2034758	4.18938	SEQUENTIAL_BRANCHWISE
512	4	2	0.00027744329588586	81	9.2717687	9.1960335	SEQUENTIAL_BRANCHWISE
1024	4	2	0.000536385770374181	81	17.3333527	17.357268	SEQUENTIAL_BRANCHWISE
32	8	2	5.42993639029987e-06	81	0.5805272	0.576009	SEQUENTIAL_BRANCHWISE
64	8	2	5.25804752555814e-05	81	1.4700263	1.459682	SEQUENTIAL_BRANCHWISE
128	8	2	7.14559582206675e-05	81	2.7442038	2.743966	SEQUENTIAL_BRANCHWISE
256	8	2	0.000159282327842902	81	5.6015143	5.639304	SEQUENTIAL_BRANCHWISE
512	8	2	0.00026172955142556	81	9.2801983	9.2460945	SEQUENTIAL_BRANCHWISE
1024	8	2	0.0006059447921416	81	21.3994252	21.572519	SEQUENTIAL_BRANCHWISE
32	16	2	2.31768970095914e-05	81	1.2348544	1.2239115	SEQUENTIAL_BRANCHWISE
64	16	2	3.82745556350983e-05	81	1.668905	1.664641	SEQUENTIAL_BRANCHWISE
128	16	2	7.56550788878485e-05	81	3.2109601	3.1812925	SEQUENTIAL_BRANCHWISE
256	16	2	0.000141264997125745	81	5.9790423	6.007976	SEQUENTIAL_BRANCHWISE
512	16	2	0.000270993634899241	81	12.5986563	12.2121575	SEQUENTIAL_BRANCHWISE
1024	16	2	0.000579783097919062	81	25.8999788	24.9088325	SEQUENTIAL_BRANCHWISE
32	32	2	1.14636373709232e-05	81	0.9694286	0.9629875	SEQUENTIAL_BRANCHWISE
64	32	2	2.37427187528283e-05	81	1.7076008	1.72651	SEQUENTIAL_BRANCHWISE
128	32	2	7.62679827630564e-05	81	3.8056856	3.7970715	SEQUENTIAL_BRANCHWISE
256	32	2	0.00015507107036683	81	6.5382577	6.5511235	SEQUENTIAL_BRANCHWISE
512	32	2	0.00029703845405038	81	13.7739295	13.8018505	SEQUENTIAL_BRANCHWISE
1024	32	2	0.000542721741112473	81	27.3945559	27.3061025	SEQUENTIAL_BRANCHWISE
32	2	0	9.69983722113707	82	0.1233608	0.1153535	AUTO_TUNING
64	2	0	0.777528751342103	82	0.8174498	0.80319	AUTO_TUNING
128	2	0	1.43310317081085	82	1.5287506	1.5261635	AUTO_TUNING
256	2	0	2.45696635805666	82	3.4539179	3.406485	AUTO_TUNING
512	2	0	2.51342868836036	82	7.0634062	7.0032715	AUTO_TUNING
1024	2	0	7.9314582774175	82	13.7355617	13.54189	AUTO_TUNING
32	4	0	7.91321752294284	82	0.0999334	0.091389	AUTO_TUNING
64	4	0	0.412607307358527	82	0.7361714	0.7271965	AUTO_TUNING
128	4	0	0.94533747421184	82	1.5301446	1.53053	AUTO_TUNING
256	4	0	2.20157203577247	82	3.1680167	3.1653435	AUTO_TUNING
512	4	0	4.77459860059389	82	6.2071007	6.245899	AUTO_TUNING
1024	4	0	7.33263677042646	82	12.4613801	12.3932135	AUTO_TUNING
32	8	0	9.77105519041212	82	0.1276043	0.120868	AUTO_TUNING
64	8	0	0.134310503448305	82	1.410359	1.3850415	AUTO_TUNING
128	8	0	1.11765579361048	82	2.2218228	2.2157835	AUTO_TUNING
256	8	0	2.93194779912324	82	3.4473579	3.434037	AUTO_TUNING
512	8	0	4.63473587991643	82	7.4660139	7.5131885	AUTO_TUNING
1024	8	0	10.8561403395468	82	15.4816205	15.508004	AUTO_TUNING
32	16	0	8.60557398830901	82	0.1158865	0.110454	AUTO_TUNING
64	16	0	0.716859325829688	82	1.2206561	1.2353505	AUTO_TUNING
128	16	0	1.48443061987564	82	2.288825	2.265291	AUTO_TUNING
256	16	0	2.47372377045741	82	4.1762354	4.1335585	AUTO_TUNING
512	16	0	4.53741680069163	82	8.7678008	8.7445005	AUTO_TUNING
1024	16	0	6.84777811744311	82	17.443491	17.5487585	AUTO_TUNING
32	32	0	6.85876631350724	82	0.2033272	0.1966155	AUTO_TUNING
64	32	0	0.768188103468958	82	1.3390969	1.3282155	AUTO_TUNING
128	32	0	1.67835934159044	82	2.3908658	2.3818335	AUTO_TUNING
256	32	0	0.414980402960225	82	5.7090204	5.546603	AUTO_TUNING
512	32	0	2.85779581187023	82	10.1235314	10.082843	AUTO_TUNING
1024	32	0	10.6530949321741	82	21.7275564	21.684162	AUTO_TUNING
32	2	1	10.2510663304216	82	0.296553	0.2917765	SEQUENTIAL_OPTIMIZED
64	2	1	36.0989373680355	82	0.3603777	0.351001	SEQUENTIAL_OPTIMIZED
128	2	1	103.988093237523	82	0.5548202	0.544521	SEQUENTIAL_OPTIMIZED
256	2	1	223.789716604514	82	0.813522	0.80442	SEQUENTIAL_OPTIMIZED
512	2	1	562.792525234542	82	1.7467517	1.7066045	SEQUENTIAL_OPTIMIZED
1024	2	1	1265.39768537223	82	3.751869	3.6563595	SEQUENTIAL_OPTIMIZED
32	4	1	9.35108643010399	82	0.2216542	0.2150245	SEQUENTIAL_OPTIMIZED
64	4	1	35.9264268806101	82	0.3396071	0.3319565	SEQUENTIAL_OPTIMIZED
128	4	1	94.809566456707	82	0.5650989	0.5433935	SEQUENTIAL_OPTIMIZED
256	4	1	253.127788908519	82	1.0657171	1.05739	SEQUENTIAL_OPTIMIZED
512	4	1	530.756638279431	82	1.982842	1.9068075	SEQUENTIAL_OPTIMIZED
1024	4	1	1284.13412150622	82	4.6980834	4.714426	SEQUENTIAL_OPTIMIZED
32	8	1	8.62600520567814	82	0.3518456	0.344851	SEQUENTIAL_OPTIMIZED
64	8	1	34.6775685805714	82	0.5433238	0.5362185	SEQUENTIAL_OPTIMIZED
128	8	1	92.1522155000676	82	0.6669716	0.6536835	SEQUENTIAL_OPTIMIZED
256	8	1	203.517811524429	82	1.2559817	1.242669	SEQUENTIAL_OPTIMIZED
512	8	1	570.222957730077	82	2.1308438	2.1125045	SEQUENTIAL_OPTIMIZED
1024	8	1	1270.27296669812	82	5.1687019	4.980106	SEQUENTIAL_OPTIMIZED
32	16	1	8.15233432495776	82	0.5358577	0.5297405	SEQUENTIAL_OPTIMIZED
64	16	1	29.5487570588989	82	0.6037455	0.5958735	SEQUENTIAL_OPTIMIZED
128	16	1	96.4463228059708	82	0.9317414	0.927666	SEQUENTIAL_OPTIMIZED
256	16	1	266.198331926842	82	1.5393368	1.5248515	SEQUENTIAL_OPTIMIZED
512	16	1	544.077301814162	82	2.6503794	2.643721	SEQUENTIAL_OPTIMIZED
1024	16	1	1231.38064963982	82	7.4724673	7.4933035	SEQUENTIAL_OPTIMIZED
32	32	1	9.28106931312081	82	0.8229192	0.814957	SEQUENTIAL_OPTIMIZED
64	32	1	31.5024514704861	82	1.0913421	1.0816825	SEQUENTIAL_OPTIMIZED
128	32	1	91.8454040464601	82	2.0094879	1.9952445	SEQUENTIAL_OPTIMIZED
256	32	1	291.873777195949	82	2.0490529	2.0319395	SEQUENTIAL_OPTIMIZED
512	32	1	534.916619145176	82	4.5252684	4.5025995	SEQUENTIAL_OPTIMIZED
1024	32	1	1249.97576752441	82	11.4044862	11.403658	SEQUENTIAL_OPTIMIZED
32	2	2	2.23110301504903e-05	82	0.7335474	0.7087875	SEQUENTIAL_BRANCHWISE
64	2	2	3.49425233281409e-05	82	1.0065951	0.9957465	SEQUENTIAL_BRANCHWISE
128	2	2	6.80304083857663e-05	82	2.1301632	2.12339	SEQUENTIAL_BRANCHWISE
256	2	2	0.000151902265656645	82	4.2125901	4.2224875	SEQUENTIAL_BRANCHWISE
512	2	2	0.000246959695232363	82	8.4989269	8.432101	SEQUENTIAL_BRANCHWISE
1024	2	2	0.000540451334018144	82	17.4209984	17.3633975	SEQUENTIAL_BRANCHWISE
32	4	2	2.14952609596253e-05	82	0.59614	0.5875915	SEQUENTIAL_BRANCHWISE
64	4	2	3.40544036419033e-05	82	1.3254111	1.318109	SEQUENTIAL_BRANCHWISE
128	4	2	5.96191039790028e-05	82	2.13856	2.161274	SEQUENTIAL_BRANCHWISE
256	4	2	0.000131394845027444	82	4.2997315	4.2907935	SEQUENTIAL_BRANCHWISE
512	4	2	0.000301668342217454	82	8.558791	8.5507755	SEQUENTIAL_BRANCHWISE
1024	4	2	0.000599053431869834	82	16.7787252	16.726975	SEQUENTIAL_BRANCHWISE
32	8	2	1.95586824034422e-05	82	0.6787878	0.6666805	SEQUENTIAL_BRANCHWISE
64	8	2	3.30205197087707e-05	82	1.4551392	1.452261	SEQUENTIAL_BRANCHWISE
128	8	2	7.72606693715261e-05	82	2.6764759	2.658932	SEQUENTIAL_BRANCHWISE
256	8	2	0.000164240605045052	82	5.580592	5.571941	SEQUENTIAL_BRANCHWISE
512	8	2	0.000282135169982212	82	10.3720242	10.349794	SEQUENTIAL_BRANCHWISE
1024	8	2	0.000543435288591354	82	21.5678778	21.432381	SEQUENTIAL_BRANCHWISE
32	16	2	9.91579134534959e-06	82	0.8577282	0.851447	SEQUENTIAL_BRANCHWISE
64	16	2	4.61120366850309e-05	82	1.9047288	1.897111	SEQUENTIAL_BRANCHWISE
128	16	2	6.10448623206139e-05	82	3.0643851	3.0585385	SEQUENTIAL_BRANCHWISE
256	16	2	0.000156712956936644	82	5.5272428	5.5128395	SEQUENTIAL_BRANCHWISE
512	16	2	0.000299599906043113	82	12.3258095	12.318614	SEQUENTIAL_BRANCHWISE
1024	16	2	0.000517728362638081	82	23.8427382	23.829118	SEQUENTIAL_BRANCHWISE
32	32	2	1.47447616711815e-05	82	1.0794357	1.0700385	SEQUENTIAL_BRANCHWISE
64	32	2	4.78804497419105e-05	82	1.8418225	1.8409205	SEQUENTIAL_BRANCHWISE
128	32	2	6.039524072321e-05	82	3.2716893	3.26893	SEQUENTIAL_BRANCHWISE
256	32	2	0.000153671939983724	82	6.7316424	6.701081	SEQUENTIAL_BRANCHWISE
512	32	2	0.000274558900628108	82	13.8389391	13.7920105	SEQUENTIAL_BRANCHWISE
1024	32	2	0.000547469938055656	82	28.083237	28.164745	SEQUENTIAL_BRANCHWISE
32	2	0	11.1270510229938	83	0.1136438	0.1053495	AUTO_TUNING
64	2	0	0.435626305373987	83	0.7788893	0.769939	AUTO_TUNING
128	2	0	2.22858583244036	83	1.4787552	1.4765125	AUTO_TUNING
256	2	0	1.99715750370621	83	3.0828105	3.0730115	AUTO_TUNING
512	2	0	3.18477695908905	83	6.561271	6.553686	AUTO_TUNING
1024	2	0	10.1374244515489	83	13.3525233	13.436438	AUTO_TUNING
32	4	0	9.37573135420641	83	0.1191378	0.1104335	AUTO_TUNING
64	4	0	0.568278216374324	83	0.7870893	0.7735265	AUTO_TUNING
128	4	0	1.4814357930469	83	1.5879218	1.5699515	AUTO_TUNING
256	4	0	2.64559365461724	83	3.2813407	3.25991	AUTO_TUNING
512	4	0	5.61952471294751	83	5.7590937	5.6882785	AUTO_TUNING
1024	4	0	11.6474882000168	83	12.0885425	11.940963	AUTO_TUNING
32	8	0	9.96102457085918	83	0.1424012	0.1344185	AUTO_TUNING
64	8	0	0.589864702217554	83	0.9726881	0.929552	AUTO_TUNING
128	8	0	1.68944439150437	83	1.6683228	1.664395	AUTO_TUNING
256	8	0	3.19283952896257	83	3.5266806	3.498858	AUTO_TUNING
512	8	0	5.62505670271946	83	7.2389026	7.178608	AUTO_TUNING
1024	8	0	7.42966497368161	83	16.1147712	16.147891	AUTO_TUNING
32	16	0	10.5622809967161	83	0.176423	0.1671775	AUTO_TUNING
64	16	0	0.81041002454387	83	1.0534294	1.029264	AUTO_TUNING
128	16	0	0.820774243025227	83	2.613627	2.6033975	AUTO_TUNING
256	16	0	1.97067948987774	83	4.3101496	4.30254	AUTO_TUNING
512	16	0	5.12241797705281	83	8.1556995	8.093851	AUTO_TUNING
1024	16	0	9.98924776045419	83	17.9116167	17.74562	AUTO_TUNING
32	32	0	12.6089758964095	83	0.135382	0.1291295	AUTO_TUNING
64	32	0	0.0873288858419841	83	1.3102862	1.301996	AUTO_TUNING
128	32	0	1.3955288297374	83	2.3760771	2.36816	AUTO_TUNING
256	32	0	1.32909238926442	83	5.1467136	5.151199	AUTO_TUNING
512	32	0	4.28721881480442	83	9.9794041	10.022983	AUTO_TUNING
1024	32	0	9.84931344487859	83	20.1211026	20.13346	AUTO_TUNING
32	2	1	7.94322660586158	83	0.2746344	0.266705	SEQUENTIAL_OPTIMIZED
64	2	1	32.5727269006069	83	0.4648908	0.455264	SEQUENTIAL_OPTIMIZED
128	2	1	85.5117756437813	83	0.53874	0.5281005	SEQUENTIAL_OPTIMIZED
256	2	1	247.820252739555	83	0.8210004	0.8123125	SEQUENTIAL_OPTIMIZED
512	2	1	561.488068037694	83	1.6353383	1.593793	SEQUENTIAL_OPTIMIZED
1024	2	1	1205.27830323076	83	3.6019238	3.586434	SEQUENTIAL_OPTIMIZED
32	4	1	7.17233039127992	83	0.4061378	0.397495	SEQUENTIAL_OPTIMIZED
64	4	1	32.7141802568127	83	0.4746529	0.4632385	SEQUENTIAL_OPTIMIZED
128	4	1	103.521044469822	83	0.6663361	0.65436	SEQUENTIAL_OPTIMIZED
256	4	1	243.900350675339	83	0.9544103	0.9606915	SEQUENTIAL_OPTIMIZED
512	4	1	544.345389716041	83	1.9611079	1.934052	SEQUENTIAL_OPTIMIZED
1024	4	1	1215.47110877502	83	4.3488905	4.3298665	SEQUENTIAL_OPTIMIZED
32	8	1	11.7690422903871	83	0.3474545	0.3397875	SEQUENTIAL_OPTIMIZED
64	8	1	32.3681542644015	83	0.5729586	0.565431	SEQUENTIAL_OPTIMIZED
128	8	1	124.751944778806	83	0.615943	0.5979645	SEQUENTIAL_OPTIMIZED
256	8	1	253.260132413484	83	1.1529528	1.158701	SEQUENTIAL_OPTIMIZED
512	8	1	542.886508430602	83	2.1933114	2.1756445	SEQUENTIAL_OPTIMIZED
1024	8	1	1217.79372889591	83	5.6865729	5.6649905	SEQUENTIAL_OPTIMIZED
