ntips	nstates	rep	true	likelihood	error	mean_time	median_time	method
256	2	4	-318.918800264615	-318.918804516749	4.25213431753946e-06	4.1050676	4.119598	diversitree
256	2	4	-318.918800264615	-318.918943544795	0.000143280179656813	4.116974	4.087618	tensorphylo
512	2	4	-710.429414067388	-710.427349134601	0.00206493278733433	4.7340117	4.7184645	castor
512	2	4	-710.429414067388	-710.429425032448	1.09650598005828e-05	8.6034646	8.4360575	diversitree
512	2	4	-710.429414067388	-710.429713471797	0.000299404408224291	8.673755	8.6926765	tensorphylo
1024	2	4	-1279.98055951893	-1279.94597464113	0.03458487780631	5.6314115	5.642912	castor
1024	2	4	-1279.98055951893	-1279.9805788308	1.9311864662086e-05	18.3805747	17.781167	diversitree
1024	2	4	-1279.98055951893	-1279.98112598425	0.000566465314705056	16.3618454	16.3413905	tensorphylo
32	4	4	-45.7459828883396	-45.7466348691544	0.00065198081473028	5.0799738	5.0360095	castor
32	4	4	-45.7459828883396	-45.7459843630501	1.47471050127024e-06	0.6008673	0.5932495	diversitree
32	4	4	-45.7459828883396	-45.7460027415689	1.98532293183007e-05	0.7407634	0.7313375	tensorphylo
64	4	4	-88.506441745505	-88.5087496842892	0.00230793878419888	6.294689	6.260085	castor
64	4	4	-88.506441745505	-88.5064444122384	2.6667333372643e-06	1.1886228	1.1656095	diversitree
64	4	4	-88.506441745505	-88.5064808582391	3.91127340861885e-05	1.2166586	1.207368	tensorphylo
128	4	4	-172.680940305614	-172.682852824204	0.00191251858967689	5.3174622	5.28244	castor
128	4	4	-172.680940305614	-172.680945045857	4.74024304253362e-06	2.2952005	2.285955	diversitree
128	4	4	-172.680940305614	-172.681016619281	7.63136665113961e-05	2.1781086	2.1719955	tensorphylo
256	4	4	-341.860999760831	-341.849024580452	0.0119751803790109	5.5827691	5.570793	castor
256	4	4	-341.860999760831	-341.861007450016	7.68918505400507e-06	4.8171515	4.7470005	diversitree
256	4	4	-341.860999760831	-341.861144865167	0.000145104336297663	4.2336313	4.2427005	tensorphylo
512	4	4	-665.618348676406	-665.610190460325	0.00815821608091483	6.9844935	6.992878	castor
512	4	4	-665.618348676406	-665.618364345712	1.56693059807367e-05	10.0899278	9.789201	diversitree
512	4	4	-665.618348676406	-665.618641249239	0.000292572833473059	8.3194986	8.3407325	tensorphylo
1024	4	4	-1322.93787073073	-1322.92138776448	0.0164829662551256	8.6180401	8.6163755	castor
1024	4	4	-1322.93787073073	-1322.9379015064	3.0775671120864e-05	20.7004039	20.0203615	diversitree
1024	4	4	-1322.93787073073	-1322.93849226058	0.000621529846739577	15.9534321	15.853552	tensorphylo
32	8	4	-49.4456018655052	-49.4459296257663	0.00032776026115755	14.7455885	14.6203745	castor
32	8	4	-49.4456018655052	-49.445603590595	1.72508988072195e-06	0.8185035	0.8148135	diversitree
32	8	4	-49.4456018655052	-49.4456210979454	1.9232440216399e-05	0.9659805	0.9613065	tensorphylo
64	8	4	-86.1610609865442	-86.1619485419988	0.000887555454667677	15.3972261	15.3833025	castor
64	8	4	-86.1610609865442	-86.1610634594822	2.47293806410198e-06	1.6153426	1.6037355	diversitree
64	8	4	-86.1610609865442	-86.1611050596267	4.40730825204128e-05	1.4362587	1.402282	tensorphylo
128	8	4	-155.010573653868	-155.009238869071	0.00133478479713744	15.0942156	15.079759	castor
128	8	4	-155.010573653868	-155.010577734343	4.08047549171897e-06	3.0356318	3.017969	diversitree
128	8	4	-155.010573653868	-155.010634747531	6.10936628504533e-05	2.4559451	2.423756	tensorphylo
256	8	4	-350.060239382751	-350.059280079398	0.000959303352999541	19.4011672	19.27697	castor
256	8	4	-350.060239382751	-350.060250650057	1.12673063767943e-05	6.4285089	6.3584235	diversitree
256	8	4	-350.060239382751	-350.060379020243	0.000139637492623024	5.4221393	5.445579	tensorphylo
512	8	4	-646.082416580775	-646.073416497725	0.00900008304950006	20.4983805	20.3170375	castor
512	8	4	-646.082416580775	-646.082434160676	1.75799016233213e-05	13.0698529	12.625663	diversitree
512	8	4	-646.082416580775	-646.082691713912	0.00027513313716554	9.867265	10.013471	tensorphylo
1024	8	4	-1342.06016708792	-1342.04466990945	0.0154971784727422	21.0088428	20.79807	castor
1024	8	4	-1342.06016708792	-1342.06020300878	3.59208559075341e-05	26.6003941	25.518728	diversitree
1024	8	4	-1342.06016708792	-1342.06071875057	0.000551662645193574	19.3864605	19.1705955	tensorphylo
32	16	4	-51.7300256485617	-51.7226176214316	0.00740802713010424	61.1625782	61.422018	castor
32	16	4	-51.7300256485617	-51.7300272143913	1.56582957089313e-06	1.358043	1.345907	diversitree
32	16	4	-51.7300256485617	-51.7300546710162	2.90224545267392e-05	1.1115797	1.1093985	tensorphylo
64	16	4	-87.2861168804145	-87.2835611426725	0.00255573774201423	89.9736308	89.571552	castor
64	16	4	-87.2861168804145	-87.2861200582329	3.17781841374654e-06	2.7539085	2.732609	diversitree
64	16	4	-87.2861168804145	-87.2861561474992	3.92670846878218e-05	1.785427	1.7623645	tensorphylo
128	16	4	-182.188411484375	-182.190336612422	0.00192512804744638	117.3731641	117.3970015	castor
128	16	4	-182.188411484375	-182.188417276608	5.79223322461075e-06	5.155545	5.1641755	diversitree
128	16	4	-182.188411484375	-182.188484687692	7.32033170152135e-05	3.2739935	3.2573065	tensorphylo
256	16	4	-346.127537216392	-346.123757493636	0.00377972275606453	89.1480179	89.4094995	castor
256	16	4	-346.127537216392	-346.12754623676	9.02036788374971e-06	9.7485659	9.702322	diversitree
256	16	4	-346.127537216392	-346.127687116731	0.000149900339351916	6.0435066	5.9282105	tensorphylo
512	16	4	-653.194337261148	-653.175619900544	0.01871736060491	146.0658128	146.4609175	castor
512	16	4	-653.194337261148	-653.194356183747	1.89225982012431e-05	20.6144761	20.062981	diversitree
512	16	4	-653.194337261148	-653.194603729844	0.000266468695940603	11.2928801	11.291646	tensorphylo
1024	16	4	-1307.4275832662	-1307.39263014478	0.0349531214162653	122.8918584	123.1775505	castor
1024	16	4	-1307.4275832662	-1307.42761743717	3.41709785516287e-05	42.0065418	41.583102	diversitree
1024	16	4	-1307.4275832662	-1307.42812867642	0.000545410224958687	23.0178592	23.270862	tensorphylo
32	32	4	-34.8194830614995	-34.8176517964488	0.0018312650507184	464.8196158	466.2354155	castor
32	32	4	-34.8194830614995	-34.8194841498659	1.0883664245398e-06	1.9838055	1.9838465	diversitree
32	32	4	-34.8194830614995	-34.8195049113798	2.18498803050693e-05	0.9935202	0.9852095	tensorphylo
64	32	4	-76.3383551894264	-76.3349443085808	0.00341088084554997	464.4512267	466.1584995	castor
64	32	4	-76.3383551894264	-76.3383568663799	1.67695350228314e-06	3.8621549	3.7751365	diversitree
64	32	4	-76.3383551894264	-76.3384011105378	4.59211114502978e-05	1.7583465	1.757178	tensorphylo
128	32	4	-172.425477129057	-172.423380786622	0.00209634243503842	693.1098216	692.725422	castor
128	32	4	-172.425477129057	-172.425481636645	4.50758778924865e-06	7.9352589	7.9109705	diversitree
128	32	4	-172.425477129057	-172.425560720186	8.35911289129854e-05	3.4692519	3.4415195	tensorphylo
256	32	4	-347.017637520162	-347.007322746094	0.0103147740678082	689.1209808	689.4546675	castor
256	32	4	-347.017637520162	-347.017647777133	1.02569706541544e-05	16.3862937	16.37253	diversitree
256	32	4	-347.017637520162	-347.017801817914	0.000164297752405673	7.0393638	6.999807	tensorphylo
512	32	4	-677.346727028733	-677.33580787492	0.0109191538133473	929.1415982	930.0088015	castor
512	32	4	-677.346727028733	-677.346744646486	1.76177534285671e-05	32.2751631	31.451469	diversitree
512	32	4	-677.346727028733	-677.3470349792	0.000307950467004048	13.3812233	13.3217405	tensorphylo
1024	32	4	-1280.90904383158	-1280.87547827563	0.0335655559520092	714.8883041	717.8358515	castor
1024	32	4	-1280.90904383158	-1280.90907502814	3.11965577566298e-05	65.8022858	63.218146	diversitree
1024	32	4	-1280.90904383158	-1280.90960989512	0.000566063539054085	26.0521134	26.200845	tensorphylo
32	2	5	-56.6747773849178	-56.6783414678639	0.00356408294614852	3.7148173	3.706113	castor
32	2	5	-56.6747773849178	-56.674778484471	1.09955327332045e-06	0.5258373	0.52193	diversitree
32	2	5	-56.6747773849178	-56.6748103184434	3.29335256452623e-05	0.8608032	0.8543375	tensorphylo
64	2	5	-77.9487455568954	-77.9496486724304	0.000903115534939047	3.6336045	3.6184755	castor
64	2	5	-77.9487455568954	-77.9487471123389	1.55544351798653e-06	1.0401044	1.038448	diversitree
64	2	5	-77.9487455568954	-77.9487774923459	3.19354505222691e-05	1.2059248	1.197979	tensorphylo
128	2	5	-153.296614627079	-153.288076240572	0.00853838650667171	3.1264017	3.1026135	castor
128	2	5	-153.296614627079	-153.29661638783	1.76075110402962e-06	2.0254205	2.0197215	diversitree
128	2	5	-153.296614627079	-153.296686876423	7.2249343901376e-05	2.009984	1.987926	tensorphylo
256	2	5	-304.502780701321	-304.488126126114	0.014654575206464	3.6093448	3.5940805	castor
256	2	5	-304.502780701321	-304.502784510587	3.80926564957917e-06	4.0881797	4.0797255	diversitree
256	2	5	-304.502780701321	-304.502921821878	0.000141120557088925	4.0012884	3.9988735	tensorphylo
512	2	5	-640.020248315096	-640.012593370372	0.007654944724095	4.9238089	4.9230955	castor
512	2	5	-640.020248315096	-640.020256249843	7.93474760030222e-06	8.6090734	8.2350755	diversitree
512	2	5	-640.020248315096	-640.020526176062	0.0002778609662073	8.1671426	8.152932	tensorphylo
1024	2	5	-1297.54604579297	-1297.5271445603	0.0189012326641205	4.7351515	4.7384725	castor
1024	2	5	-1297.54604579297	-1297.54606386311	1.80701442786813e-05	18.0760062	17.348043	diversitree
1024	2	5	-1297.54604579297	-1297.54659791196	0.000552118997347861	16.8072899	16.75383	tensorphylo
32	4	5	-43.3722200532028	-43.3690691217886	0.00315093141418998	4.2038202	4.1543455	castor
32	4	5	-43.3722200532028	-43.3722213126616	1.25945882700762e-06	0.6086614	0.603274	diversitree
32	4	5	-43.3722200532028	-43.3722442513204	2.41981176216655e-05	0.6894806	0.681133	tensorphylo
64	4	5	-81.3347138041702	-81.334730083602	1.62794317759563e-05	5.1617606	5.127747	castor
64	4	5	-81.3347138041702	-81.3347153516568	1.54748659042525e-06	1.145663	1.1346955	diversitree
64	4	5	-81.3347138041702	-81.3347650512349	5.1247064689619e-05	1.1599556	1.149927	tensorphylo
128	4	5	-162.387669429456	-162.387231818689	0.000437610766908847	6.312975	6.3041395	castor
128	4	5	-162.387669429456	-162.387673019644	3.59018812901013e-06	2.2782716	2.291777	diversitree
128	4	5	-162.387669429456	-162.387749827607	8.03981512547125e-05	2.1148948	2.095633	tensorphylo
256	4	5	-355.790541060006	-355.785846408358	0.00469465164798066	5.5768118	5.5697885	castor
256	4	5	-355.790541060006	-355.790549761202	8.70119561113825e-06	4.6863779	4.690974	diversitree
256	4	5	-355.790541060006	-355.790683209925	0.000142149918872292	4.2340905	4.23284	tensorphylo
512	4	5	-670.19100985831	-670.177414708276	0.013595150033666	7.1026186	7.071188	castor
512	4	5	-670.19100985831	-670.19102532828	1.54699702079597e-05	10.2283807	9.9690065	diversitree
512	4	5	-670.19100985831	-670.191296016516	0.000286158206108666	8.2944517	8.253423	tensorphylo
1024	4	5	-1392.43583515695	-1392.41582293813	0.0200122188232399	8.798395	8.746817	castor
1024	4	5	-1392.43583515695	-1392.43586603521	3.08782596221135e-05	20.3253277	19.4923225	diversitree
1024	4	5	-1392.43583515695	-1392.43645860993	0.000623452979425565	17.6352357	17.4804935	tensorphylo
32	8	5	-44.5716237841025	-44.5697543909516	0.00186939315086221	10.6365398	10.586774	castor
32	8	5	-44.5716237841025	-44.5716249770173	1.19291476607941e-06	0.7824235	0.7736085	diversitree
32	8	5	-44.5716237841025	-44.5716439299517	2.0145849227049e-05	0.8242025	0.8211275	tensorphylo
64	8	5	-77.0506470761678	-77.0473970036722	0.00325007249553266	11.0741246	11.019365	castor
64	8	5	-77.0506470761678	-77.0506489057147	1.82954693173087e-06	1.5845147	1.5883195	diversitree
64	8	5	-77.0506470761678	-77.0506816557587	3.45795909595381e-05	1.3702692	1.367637	tensorphylo
128	8	5	-164.927656774779	-164.926208137604	0.0014486371748319	15.6220742	15.6032265	castor
128	8	5	-164.927656774779	-164.927660900751	4.12597236731926e-06	3.1957901	3.210218	diversitree
128	8	5	-164.927656774779	-164.927730768187	7.39934083924254e-05	2.5159855	2.5060635	tensorphylo
256	8	5	-344.89016280017	-344.886645304057	0.00351749611343166	19.1638059	19.126336	castor
256	8	5	-344.89016280017	-344.890173077357	1.02771870160723e-05	6.2182158	6.200102	diversitree
256	8	5	-344.89016280017	-344.890307367691	0.000144567520237615	5.1082351	5.100687	tensorphylo
512	8	5	-641.6523645904	-641.642016391201	0.010348199199484	16.4477363	16.4801755	castor
512	8	5	-641.6523645904	-641.652380160182	1.55697822492584e-05	12.8719254	12.6243305	diversitree
512	8	5	-641.6523645904	-641.652662206092	0.000297615691692954	10.0471443	10.0496125	tensorphylo
1024	8	5	-1294.79540135749	-1294.79010951708	0.00529184040897235	25.1897932	25.1986205	castor
1024	8	5	-1294.79540135749	-1294.79543730969	3.59522023245518e-05	26.502933	26.2783145	diversitree
1024	8	5	-1294.79540135749	-1294.79592805941	0.000526701923263317	19.7919505	19.6806765	tensorphylo
32	16	5	-32.36843575659	-32.3683896373258	4.61192642262631e-05	32.1372145	31.941665	castor
32	16	5	-32.36843575659	-32.3684363993166	6.42726639910052e-07	1.1947646	1.18654	diversitree
32	16	5	-32.36843575659	-32.368444383621	8.62703099357987e-06	0.8032638	0.801099	tensorphylo
64	16	5	-78.3455125224309	-78.3445344297788	0.000978092652104579	87.5999563	87.115406	castor
64	16	5	-78.3455125224309	-78.3455147955838	2.2731529156772e-06	2.4078439	2.4150845	diversitree
64	16	5	-78.3455125224309	-78.3455505166382	3.79942073323036e-05	1.584568	1.5723705	tensorphylo
128	16	5	-161.255181436604	-161.254995974055	0.000185462548955684	116.6431468	117.115311	castor
128	16	5	-161.255181436604	-161.255187330898	5.8942936789208e-06	5.1393008	5.142261	diversitree
128	16	5	-161.255181436604	-161.255252659625	7.12230211945553e-05	3.0568575	3.051507	tensorphylo
256	16	5	-317.444912645943	-317.43954889147	0.00536375447279624	89.0764401	88.4026625	castor
256	16	5	-317.444912645943	-317.444921564735	8.91879233222426e-06	9.8605041	10.039342	diversitree
256	16	5	-317.444912645943	-317.445036202407	0.000123556463847763	5.6897299	5.6493285	tensorphylo
512	16	5	-691.154377981534	-691.140713261687	0.0136647198470428	119.4721345	119.7312135	castor
512	16	5	-691.154377981534	-691.154398609728	2.06281940791087e-05	21.0286909	20.725951	diversitree
512	16	5	-691.154377981534	-691.154658889504	0.000280907970363842	12.2715132	12.3070315	tensorphylo
1024	16	5	-1334.53090389168	-1334.52023326122	0.010670630454797	178.6677418	179.2087245	castor
1024	16	5	-1334.53090389168	-1334.53094656769	4.26760120717518e-05	42.2089137	40.553387	diversitree
1024	16	5	-1334.53090389168	-1334.53143369078	0.000529799106971041	23.1170423	23.1961805	tensorphylo
32	32	5	-36.0406175975914	-36.0411825280177	0.000564930426342869	686.2647117	690.949179	castor
32	32	5	-36.0406175975914	-36.040618944174	1.34658255035447e-06	2.0838455	2.085383	diversitree
32	32	5	-36.0406175975914	-36.0406332668575	1.56692661335001e-05	1.0621706	1.072601	tensorphylo
64	32	5	-98.4713821383062	-98.4677517664213	0.00363037188495241	684.0101504	689.101145	castor
64	32	5	-98.4713821383062	-98.4713852294069	3.09110070872975e-06	4.1416396	4.137966	diversitree
64	32	5	-98.4713821383062	-98.4714326310227	5.04927164968194e-05	2.0964366	2.0988925	tensorphylo
128	32	5	-167.537113985891	-167.539746652727	0.00263266683538177	913.7160657	915.457184	castor
128	32	5	-167.537113985891	-167.537119516455	5.53056312924127e-06	7.8987033	7.8807535	diversitree
128	32	5	-167.537113985891	-167.537177488058	6.35021669666003e-05	3.5694887	3.5181895	tensorphylo
256	32	5	-325.369857206461	-325.36759804358	0.00225916288115968	913.7286076	919.2538455	castor
256	32	5	-325.369857206461	-325.36986861423	1.14077696480308e-05	15.4861059	15.414934	diversitree
256	32	5	-325.369857206461	-325.369984770562	0.000127564101262578	6.6076051	6.5367325	tensorphylo
512	32	5	-691.36495922915	-691.341035808707	0.0239234204431114	703.3189692	703.4924525	castor
512	32	5	-691.36495922915	-691.364978823426	1.95942760683465e-05	32.9066369	31.9142155	diversitree
512	32	5	-691.36495922915	-691.365256416161	0.000297187011597089	13.5778716	13.517331	tensorphylo
1024	32	5	-1409.00830662084	-1409.00538889506	0.00291772577429583	1156.3825607	1155.2833835	castor
1024	32	5	-1409.00830662084	-1409.00835520287	4.85820360154321e-05	65.6538207	63.280179	diversitree
1024	32	5	-1409.00830662084	-1409.00889366715	0.000587046309419748	28.0459106	28.0431185	tensorphylo
32	2	6	-36.5638480574502	-36.5649031504866	0.00105509303635642	3.3068304	3.290742	castor
32	2	6	-36.5638480574502	-36.563848824577	7.67126735468082e-07	0.5095398	0.5025985	diversitree
32	2	6	-36.5638480574502	-36.5638647681686	1.67107184267934e-05	0.6103219	0.59122	tensorphylo
64	2	6	-77.1882967807906	-77.1886778770956	0.000381096305005713	3.2256545	3.222805	castor
64	2	6	-77.1882967807906	-77.1882978641705	1.08337992799079e-06	1.008887	1.0055455	diversitree
64	2	6	-77.1882967807906	-77.1883286060213	3.18252307351941e-05	1.1351752	1.114175	tensorphylo
128	2	6	-145.116264662419	-145.115321401496	0.000943260923236267	3.6826528	3.662612	castor
128	2	6	-145.116264662419	-145.116266853183	2.19076406438035e-06	2.0505371	2.0421485	diversitree
128	2	6	-145.116264662419	-145.116317636659	5.29742393098331e-05	2.0300289	2.012239	tensorphylo
256	2	6	-357.999561222375	-357.996230117007	0.00333110536865888	4.0665686	4.0414315	castor
256	2	6	-357.999561222375	-357.999565914833	4.6924573666729e-06	4.0406484	4.007258	diversitree
256	2	6	-357.999561222375	-357.999709065231	0.000147842855710678	4.3865613	4.368837	tensorphylo
512	2	6	-661.684478256737	-661.687717025031	0.003238768294068	4.7879472	4.75108	castor
512	2	6	-661.684478256737	-661.684487053413	8.79667584285926e-06	8.613731	8.2346655	diversitree
512	2	6	-661.684478256737	-661.684762374017	0.000284117280330065	8.4615595	8.424434	tensorphylo
1024	2	6	-1296.05341040676	-1296.02422922541	0.0291811813481218	4.8121536	4.801305	castor
1024	2	6	-1296.05341040676	-1296.05342749601	1.70892535606981e-05	18.1391954	17.404951	diversitree
1024	2	6	-1296.05341040676	-1296.05394389045	0.000533483693743619	16.5990632	16.478843	tensorphylo
32	4	6	-32.5862318058872	-32.5835624069302	0.00266939895696083	4.0651951	4.0263845	castor
32	4	6	-32.5862318058872	-32.5862328770395	1.07115234015964e-06	0.5807978	0.572524	diversitree
32	4	6	-32.5862318058872	-32.5862479740644	1.61681771970734e-05	0.5796047	0.574738	tensorphylo
64	4	6	-95.6286772656882	-95.6269206366201	0.00175662906805485	5.4698346	5.472475	castor
64	4	6	-95.6286772656882	-95.6286795821742	2.31648604653856e-06	1.1924235	1.1756545	diversitree
